HOG	OG	Gene Tree Parent Clade	BMAL	BOKI	CBRI	CELE	CINO	CNIO	CREM	HCON	OTIP	OVOL	PEXS	PRPA	SRAT
N11.HOG0010729	OG0005227	n0			CBRI.L5515_013978			CNIO.Cni-klp-3							
N11.HOG0010730	OG0005228	n0			CBRI.L5515_013043			CNIO.Cni-tag-124							
N11.HOG0010731	OG0005229	n0			CBRI.L5515_013908			CNIO.Cni-glb-9							
N11.HOG0010732	OG0005230	n0			CBRI.L5515_014267			CNIO.Cni-arrd-6							
N11.HOG0010733	OG0005231	n0			CBRI.L5515_015945			CNIO.Cni-cpn-2							
N11.HOG0010734	OG0005232	n0			CBRI.L5515_015081			CNIO.Cni-rab-7							
N11.HOG0010735	OG0005233	n0			CBRI.L5515_015965			CNIO.Cni-lgc-34							
N11.HOG0010736	OG0005234	n0			CBRI.L5515_014518			CNIO.Cni-snr-3							
N11.HOG0010737	OG0005235	n0			CBRI.L5515_015102			CNIO.Cni-rbm-28							
N11.HOG0010738	OG0005236	n0			CBRI.L5515_015709			CNIO.Cni-cct-3							
N11.HOG0010739	OG0005237	n0			CBRI.L5515_013326			CNIO.Cni-gss-1							
N11.HOG0010740	OG0005238	n0			CBRI.L5515_013883			CNIO.Cni-insc-1							
N11.HOG0010741	OG0005239	n0			CBRI.L5515_013795			CNIO.Cni-C15F1.2							
N11.HOG0010742	OG0005240	n0			CBRI.L5515_014054			CNIO.Cni-ddx-19							
N11.HOG0010743	OG0005241	n0			CBRI.L5515_013884			CNIO.Cni-msra-1							
N11.HOG0010744	OG0005242	n0			CBRI.L5515_014331										
N11.HOG0010745	OG0005243	n0			CBRI.L5515_015983			CNIO.Cni-F23F1.4							
N11.HOG0010746	OG0005244	n0			CBRI.L5515_013108			CNIO.Cni-phg-1							
N11.HOG0010747	OG0005245	n0			CBRI.L5515_014078			CNIO.Cni-let-19							
N11.HOG0010748	OG0005246	n0			CBRI.L5515_013873			CNIO.Cni-brf-1							
N11.HOG0010749	OG0005247	n0			CBRI.L5515_000667			CNIO.Cni-dma-1							
N11.HOG0010750	OG0005248	n0			CBRI.L5515_014397			CNIO.Cni-hpr-17							
N11.HOG0010751	OG0005249	n0			CBRI.L5515_014163			CNIO.Cni-mnk-1							
N11.HOG0010752	OG0005250	n0			CBRI.L5515_013142			CNIO.Cni-atad-3							
N11.HOG0010753	OG0005251	n0			CBRI.L5515_013834			CNIO.Cni-dyf-13							
N11.HOG0010754	OG0005252	n0			CBRI.L5515_013830			CNIO.Cni-npr-31							
N11.HOG0010755	OG0005253	n0			CBRI.L5515_013758			CNIO.Cni-F31E8.4							
N11.HOG0010756	OG0005254	n0			CBRI.L5515_010800			CNIO.Cni-W03F8.4							
N11.HOG0010757	OG0005255	n0			CBRI.L5515_011855			CNIO.Cni-mrps-21							
N11.HOG0010758	OG0005256	n0			CBRI.L5515_014836			CNIO.Cni-pbs-3							
N11.HOG0010759	OG0005257	n0			CBRI.L5515_015209			CNIO.Cni-copb-1							
N11.HOG0010760	OG0005258	n0			CBRI.L5515_012588			CNIO.Cni-lgc-33							
N11.HOG0010761	OG0005259	n0			CBRI.L5515_015107			CNIO.Cni-pde-3							
N11.HOG0010762	OG0005260	n0			CBRI.L5515_014893			CNIO.Cni-F41C3.4							
N11.HOG0010763	OG0005261	n0			CBRI.L5515_013488			CNIO.Cni-M05D6.2							
N11.HOG0010764	OG0005262	n0			CBRI.L5515_014030			CNIO.Cni-F44G4.3							
N11.HOG0010765	OG0005263	n0			CBRI.L5515_014077			CNIO.Cni-sgn-1							
N11.HOG0010766	OG0005264	n0			CBRI.L5515_011403			CNIO.Cni-ZK809.3							
N11.HOG0010767	OG0005265	n0			CBRI.L5515_015572			CNIO.Cni-vps-2							
N11.HOG0010768	OG0005266	n0			CBRI.L5515_015548			CNIO.Cni-cpt-1							
N11.HOG0010769	OG0005267	n0			CBRI.L5515_014232			CNIO.Cni-cyn-4							
N11.HOG0010770	OG0005268	n0			CBRI.L5515_014992			CNIO.Cni-pqn-27							
N11.HOG0010771	OG0005269	n0			CBRI.L5515_012123			CNIO.Cni-hars-1							
N11.HOG0010772	OG0005270	n0			CBRI.L5515_011458			CNIO.Cni-H01G02.1							
N11.HOG0010773	OG0005271	n0			CBRI.L5515_000970			CNIO.Cni-dut-1							
N11.HOG0010774	OG0005272	n0			CBRI.L5515_014092			CNIO.Cni-atf-2							
N11.HOG0010775	OG0005273	n0			CBRI.L5515_014278			CNIO.Cni-rpn-9							
N11.HOG0010776	OG0005274	n0			CBRI.L5515_014642			CNIO.Cni-fzo-1							
N11.HOG0010777	OG0005275	n0			CBRI.L5515_012722			CNIO.Cnig_chr_IV.g16000							
N11.HOG0010778	OG0005276	n0			CBRI.L5515_013640			CNIO.Cni-Y54E2A.4							
N11.HOG0010779	OG0005277	n0			CBRI.L5515_014050			CNIO.Cni-cct-2							
N11.HOG0010780	OG0005278	n0			CBRI.L5515_011641			CNIO.Cni-T14G10.5							
N11.HOG0010781	OG0005279	n0			CBRI.L5515_014189			CNIO.Cni-marc-2							
N11.HOG0010782	OG0005280	n0			CBRI.L5515_013321			CNIO.Cni-puf-12							
N11.HOG0010783	OG0005281	n0			CBRI.L5515_008432			CNIO.Cni-W02F12.2							
N11.HOG0010784	OG0005282	n0			CBRI.L5515_013536			CNIO.Cni-F28C6.8							
N11.HOG0010785	OG0005283	n0			CBRI.L5515_007792			CNIO.Cni-C55A6.12							
N11.HOG0010786	OG0005284	n0			CBRI.L5515_013147			CNIO.Cni-plc-3							
N11.HOG0010787	OG0005285	n0			CBRI.L5515_013083			CNIO.Cni-T01E8.1							
N11.HOG0010788	OG0005286	n0			CBRI.L5515_013502			CNIO.Cni-T13H5.8							
N11.HOG0010789	OG0005287	n0			CBRI.L5515_011696			CNIO.Cni-mtr-4							
N11.HOG0010790	OG0005288	n0			CBRI.L5515_015974			CNIO.Cni-B0432.7							
N11.HOG0010791	OG0005289	n0			CBRI.L5515_013561			CNIO.Cni-piga-1							
N11.HOG0010792	OG0005290	n0			CBRI.L5515_014611			CNIO.Cni-B0034.1							
N11.HOG0010793	OG0005291	n0			CBRI.L5515_014296			CNIO.Cni-B0491.5							
N11.HOG0010794	OG0005292	n0			CBRI.L5515_014450			CNIO.Cni-lin-29							
N11.HOG0010795	OG0005293	n0			CBRI.L5515_014667			CNIO.Cni-rab-3							
N11.HOG0010796	OG0005294	n0			CBRI.L5515_007696			CNIO.Cni-rpt-1							
N11.HOG0010797	OG0005295	n0			CBRI.L5515_015222			CNIO.Cni-Y110A2AR.3							
N11.HOG0010798	OG0005296	n7			CBRI.L5515_014357			CNIO.Cnig_chr_II.g5920							
N11.HOG0010799	OG0005297	n0			CBRI.L5515_009875			CNIO.Cni-Y38H6C.16							
N11.HOG0010800	OG0005298	n0						CNIO.Cni-B0228.7							
N11.HOG0010801	OG0005299	n0			CBRI.L5515_013137			CNIO.Cni-cam-1							
N11.HOG0010802	OG0005300	n0			CBRI.L5515_013010			CNIO.Cni-C08H9.15							
N11.HOG0010803	OG0005301	n0			CBRI.L5515_014923			CNIO.Cni-Y48B6A.13							
N11.HOG0010804	OG0005302	n0			CBRI.L5515_014008			CNIO.Cni-dnj-23							
N11.HOG0010805	OG0005303	n0			CBRI.L5515_014431			CNIO.Cni-oig-2							
N11.HOG0010806	OG0005304	n0			CBRI.L5515_012965			CNIO.Cni-Y53C12B.2							
N11.HOG0010807	OG0005305	n0			CBRI.L5515_012966			CNIO.Cni-Y53C12B.1							
N11.HOG0010808	OG0005306	n0			CBRI.L5515_001129			CNIO.Cni-chp-1							
N11.HOG0010809	OG0005307	n0			CBRI.L5515_010742			CNIO.Cni-C33A12.1							
N11.HOG0010810	OG0005308	n0			CBRI.L5515_016024			CNIO.Cni-nstp-4							
N11.HOG0010811	OG0005309	n0			CBRI.L5515_013504			CNIO.Cni-T13H5.4							
N11.HOG0010812	OG0005310	n0			CBRI.L5515_014700			CNIO.Cni-cdc-14							
N11.HOG0010813	OG0005311	n0			CBRI.L5515_002703			CNIO.Cni-cyn-15							
N11.HOG0010814	OG0005312	n0			CBRI.L5515_014628			CNIO.Cni-rfip-1							
N11.HOG0010815	OG0005313	n0			CBRI.L5515_014023			CNIO.Cni-F37B12.1							
N11.HOG0010816	OG0005314	n0			CBRI.L5515_015580			CNIO.Cni-tbc-17							
N11.HOG0010817	OG0005315	n0			CBRI.L5515_004772			CNIO.Cni-D1069.3							
N11.HOG0010818	OG0005316	n0			CBRI.L5515_013878			CNIO.Cni-npax-1							
N11.HOG0010819	OG0005317	n0			CBRI.L5515_014230			CNIO.Cni-gmps-1							
N11.HOG0010820	OG0005318	n0			CBRI.L5515_014684			CNIO.Cni-mdt-26							
N11.HOG0010821	OG0005319	n0			CBRI.L5515_014685			CNIO.Cni-C25H3.12							
N11.HOG0010822	OG0005320	n0			CBRI.L5515_014179			CNIO.Cni-ccm-3							
N11.HOG0010823	OG0005321	n0			CBRI.L5515_014868			CNIO.Cni-dnj-9							
N11.HOG0010824	OG0005322	n0			CBRI.L5515_013928			CNIO.Cni-alfa-1							
N11.HOG0010825	OG0005323	n0			CBRI.L5515_014624			CNIO.Cni-vps-35							
N11.HOG0010826	OG0005324	n0			CBRI.L5515_014307			CNIO.Cni-shn-1							
N11.HOG0010827	OG0005325	n0			CBRI.L5515_013052			CNIO.Cni-exc-7							
N11.HOG0010828	OG0005326	n0			CBRI.L5515_014533			CNIO.Cni-zig-10							
N11.HOG0010829	OG0005327	n0			CBRI.L5515_014899			CNIO.Cni-R03D7.5							
N11.HOG0010830	OG0005328	n0			CBRI.L5515_015693			CNIO.Cni-tsr-1							
N11.HOG0010831	OG0005329	n0			CBRI.L5515_014740			CNIO.Cni-dhs-5							
N11.HOG0010832	OG0005330	n0			CBRI.L5515_014440			CNIO.Cni-Y38F1A.2							
N11.HOG0010833	OG0005331	n0			CBRI.L5515_014779			CNIO.Cni-drn-1							
N11.HOG0010834	OG0005332	n0			CBRI.L5515_015970			CNIO.Cni-laat-1							
N11.HOG0010835	OG0005333	n0			CBRI.L5515_013407			CNIO.Cni-cct-1							
N11.HOG0010836	OG0005334	n0			CBRI.L5515_014662			CNIO.Cni-ifb-1							
N11.HOG0010837	OG0005335	n0			CBRI.L5515_013942			CNIO.Cni-F35D2.3							
N11.HOG0010838	OG0005336	n0			CBRI.L5515_015916			CNIO.Cni-W08F4.3							
N11.HOG0010839	OG0005337	n0			CBRI.L5515_014530			CNIO.Cni-T25D10.4, CNIO.Cnig_chr_II.g6129							
N11.HOG0010840	OG0005338	n0			CBRI.L5515_014925			CNIO.Cni-jmjd-2							
N11.HOG0010841	OG0005339	n0			CBRI.L5515_014670			CNIO.Cni-C18A3.3							
N11.HOG0010842	OG0005340	n0			CBRI.L5515_013130			CNIO.Cni-rab-39							
N11.HOG0010843	OG0005341	n0			CBRI.L5515_014539			CNIO.Cni-K10B2.4							
N11.HOG0010844	OG0005342	n0			CBRI.L5515_013297			CNIO.Cni-lgc-27							
N11.HOG0010845	OG0005343	n0			CBRI.L5515_013826			CNIO.Cni-cutl-5							
N11.HOG0010846	OG0005344	n0			CBRI.L5515_014007			CNIO.Cni-T24H10.4							
N11.HOG0010847	OG0005345	n0			CBRI.L5515_015586			CNIO.Cni-Y38E10A.22							
N11.HOG0010848	OG0005346	n0			CBRI.L5515_013533			CNIO.Cni-cpf-1							
N11.HOG0010849	OG0005347	n0			CBRI.L5515_000761			CNIO.Cni-F23C8.5							
N11.HOG0010850	OG0005348	n0			CBRI.L5515_014082			CNIO.Cni-ptr-20							
N11.HOG0010851	OG0005349	n0			CBRI.L5515_014502			CNIO.Cni-F18C5.10							
N11.HOG0010852	OG0005350	n0			CBRI.L5515_014621			CNIO.Cni-ptp-2							
N11.HOG0010853	OG0005351	n0			CBRI.L5515_013406			CNIO.Cni-mig-5							
N11.HOG0010854	OG0005352	n0			CBRI.L5515_013122			CNIO.Cni-clpp-1							
N11.HOG0010855	OG0005353	n0			CBRI.L5515_014993			CNIO.Cni-tbc-14							
N11.HOG0010856	OG0005354	n0			CBRI.L5515_013176			CNIO.Cni-mcm-2							
N11.HOG0010857	OG0005355	n0			CBRI.L5515_013059			CNIO.Cni-T26C5.2							
N11.HOG0010858	OG0005356	n0			CBRI.L5515_013637			CNIO.Cni-tbc-20							
N11.HOG0010859	OG0005357	n0			CBRI.L5515_014206			CNIO.Cni-glb-12							
N11.HOG0010860	OG0005358	n0			CBRI.L5515_010254			CNIO.Cni-rps-18							
N11.HOG0010861	OG0005359	n0			CBRI.L5515_015927			CNIO.Cni-emc-1							
N11.HOG0010862	OG0005360	n0			CBRI.L5515_012610			CNIO.Cni-atg-3							
N11.HOG0010863	OG0005361	n0			CBRI.L5515_015972			CNIO.Cni-cat-2							
N11.HOG0010864	OG0005362	n0			CBRI.L5515_014087			CNIO.Cni-T01B7.9							
N11.HOG0010865	OG0005363	n0			CBRI.L5515_013106			CNIO.Cni-mel-11							
N11.HOG0010866	OG0005364	n0			CBRI.L5515_014085			CNIO.Cni-T01B7.5							
N11.HOG0010867	OG0005365	n0			CBRI.L5515_014286			CNIO.Cni-saps-1							
N11.HOG0010868	OG0005366	n0			CBRI.L5515_014287			CNIO.Cni-raga-1							
N11.HOG0010869	OG0005367	n0			CBRI.L5515_014640			CNIO.Cni-lec-5							
N11.HOG0010870	OG0005368	n0			CBRI.L5515_014542			CNIO.Cni-lgg-1							
N11.HOG0010871	OG0005369	n0			CBRI.L5515_014346			CNIO.Cni-F54D5.11							
N11.HOG0010872	OG0005370	n0			CBRI.L5515_014279			CNIO.Cni-T06D8.9							
N11.HOG0010873	OG0005371	n0			CBRI.L5515_014383			CNIO.Cnig_chr_II.g5949, CNIO.Cnig_chr_II.g5950							
N11.HOG0010874	OG0005372	n0			CBRI.L5515_014598			CNIO.Cni-ran-5							
N11.HOG0010875	OG0005373	n0			CBRI.L5515_011586			CNIO.Cni-C25G4.2							
N11.HOG0010876	OG0005374	n0			CBRI.L5515_014084			CNIO.Cni-cyn-11							
N11.HOG0010877	OG0005375	n0			CBRI.L5515_014438			CNIO.Cni-ptr-18							
N11.HOG0010878	OG0005376	n0			CBRI.L5515_013008			CNIO.Cnig_chr_II.g4050							
N11.HOG0010879	OG0005377	n0			CBRI.L5515_010366			CNIO.Cni-Y64G10A.7							
N11.HOG0010880	OG0005378	n0			CBRI.L5515_005153			CNIO.Cni-tftc-5							
N11.HOG0010881	OG0005379	n0			CBRI.L5515_013129			CNIO.Cni-wdfy-2							
N11.HOG0010882	OG0005380	n2						CNIO.Cnig_chr_II.g8181							
N11.HOG0010883	OG0005380	n9						CNIO.Cnig_chr_II.g8179							
N11.HOG0010884	OG0005381	n0			CBRI.L5515_013929			CNIO.Cni-pde-4							
N11.HOG0010885	OG0005382	n0			CBRI.L5515_014655			CNIO.Cni-K05F1.5							
N11.HOG0010886	OG0005383	n0			CBRI.L5515_012915			CNIO.Cni-dis-3							
N11.HOG0010887	OG0005384	n0			CBRI.L5515_013620			CNIO.Cni-tag-297							
N11.HOG0010888	OG0005385	n0			CBRI.L5515_013188			CNIO.Cni-R11F4.3							
N11.HOG0010889	OG0005386	n0			CBRI.L5515_007963			CNIO.Cni-prp-38							
N11.HOG0010890	OG0005387	n0			CBRI.L5515_014821			CNIO.Cni-F33G12.6							
N11.HOG0010891	OG0005388	n0			CBRI.L5515_014789			CNIO.Cnig_chr_II.g6435, CNIO.Cnig_chr_II.g6436							
N11.HOG0010892	OG0005389	n0			CBRI.L5515_013308			CNIO.Cni-T05A7.7							
N11.HOG0010893	OG0005390	n0			CBRI.L5515_014228			CNIO.Cni-M106.7							
N11.HOG0010894	OG0005391	n0			CBRI.L5515_013753			CNIO.Cni-ssup-72							
N11.HOG0010895	OG0005392	n0			CBRI.L5515_014011			CNIO.Cni-clh-5							
N11.HOG0010896	OG0005393	n0			CBRI.L5515_015139			CNIO.Cni-sinh-1							
N11.HOG0010897	OG0005394	n0			CBRI.L5515_014758			CNIO.Cni-ndx-6							
N11.HOG0010898	OG0005395	n0			CBRI.L5515_014763			CNIO.Cni-algn-2							
N11.HOG0010899	OG0005396	n0			CBRI.L5515_002685			CNIO.Cni-Y48G10A.4							
N11.HOG0010900	OG0005397	n0			CBRI.L5515_015898			CNIO.Cnig_chr_II.g8173, CNIO.Cnig_chr_II.g8174							
N11.HOG0010901	OG0005398	n0			CBRI.L5515_014022			CNIO.Cni-gcs-1							
N11.HOG0010902	OG0005399	n0			CBRI.L5515_000751			CNIO.Cni-dmsr-2							
N11.HOG0010903	OG0005400	n0			CBRI.L5515_001154			CNIO.Cni-snf-1							
N11.HOG0010904	OG0005401	n0			CBRI.L5515_000922			CNIO.Cni-B0379.1							
N11.HOG0010905	OG0005402	n0			CBRI.L5515_000755			CNIO.Cni-abtm-1							
N11.HOG0010906	OG0005403	n0			CBRI.L5515_012506			CNIO.Cni-C09G9.1							
N11.HOG0010907	OG0005404	n0			CBRI.L5515_001537			CNIO.Cni-tag-68							
N11.HOG0010908	OG0005405	n0			CBRI.L5515_000364			CNIO.Cni-C53H9.2							
N11.HOG0010909	OG0005406	n0			CBRI.L5515_001147			CNIO.Cni-ubql-1							
N11.HOG0010910	OG0005407	n0			CBRI.L5515_001148			CNIO.Cni-sem-4							
N11.HOG0010911	OG0005408	n0			CBRI.L5515_008962			CNIO.Cni-rpoa-12							
N11.HOG0010912	OG0005409	n0			CBRI.L5515_000149			CNIO.Cni-Y95B8A.8							
N11.HOG0010913	OG0005410	n0			CBRI.L5515_000174			CNIO.Cni-Y95B8A.12							
N11.HOG0010914	OG0005411	n0			CBRI.L5515_012597			CNIO.Cnig_chr_IV.g15820							
N11.HOG0010915	OG0005412	n0			CBRI.L5515_000889			CNIO.Cni-sqv-5							
N11.HOG0010916	OG0005413	n0			CBRI.L5515_000892			CNIO.Cnig_chr_I.g1351							
N11.HOG0010917	OG0005414	n0			CBRI.L5515_002059			CNIO.Cni-ccpp-1							
N11.HOG0010918	OG0005415	n0			CBRI.L5515_000014			CNIO.Cni-T25G3.1							
N11.HOG0010919	OG0005416	n0			CBRI.L5515_000024			CNIO.Cni-glb-8							
N11.HOG0010920	OG0005417	n0			CBRI.L5515_002790			CNIO.Cni-zoo-1							
N11.HOG0010921	OG0005418	n0			CBRI.L5515_001150			CNIO.Cni-nuo-6							
N11.HOG0010922	OG0005419	n0			CBRI.L5515_007379			CNIO.Cni-Y47A7.1							
N11.HOG0010923	OG0005420	n0			CBRI.L5515_001913			CNIO.Cni-ZC581.9							
N11.HOG0010924	OG0005421	n0			CBRI.L5515_001027			CNIO.Cni-C54G4.7							
N11.HOG0010925	OG0005422	n0			CBRI.L5515_001028			CNIO.Cni-cyc-1							
N11.HOG0010926	OG0005423	n0			CBRI.L5515_002768			CNIO.Cni-F39B2.8							
N11.HOG0010927	OG0005424	n0			CBRI.L5515_002020			CNIO.Cni-mrpl-9							
N11.HOG0010928	OG0005425	n0			CBRI.L5515_002649			CNIO.Cni-mxt-1							
N11.HOG0010929	OG0005426	n0			CBRI.L5515_001442			CNIO.Cni-Y47D9A.1							
N11.HOG0010930	OG0005427	n0			CBRI.L5515_001605			CNIO.Cni-tax-2							
N11.HOG0010931	OG0005428	n0			CBRI.L5515_001178			CNIO.Cni-glc-2							
N11.HOG0010932	OG0005429	n0			CBRI.L5515_000791			CNIO.Cni-F57C9.1							
N11.HOG0010933	OG0005430	n0			CBRI.L5515_000916			CNIO.Cni-F26E4.7							
N11.HOG0010934	OG0005431	n0			CBRI.L5515_000978			CNIO.Cni-rig-5							
N11.HOG0010935	OG0005432	n0			CBRI.L5515_005440			CNIO.Cni-nud-1							
N11.HOG0010936	OG0005433	n0			CBRI.L5515_001891			CNIO.Cni-nuo-2							
N11.HOG0010937	OG0005434	n0			CBRI.L5515_001075			CNIO.Cni-F55D12.1							
N11.HOG0010938	OG0005435	n0			CBRI.L5515_001174			CNIO.Cni-ctg-1							
N11.HOG0010939	OG0005436	n0			CBRI.L5515_001492			CNIO.Cnig_chr_I.g2012							
N11.HOG0010940	OG0005437	n0			CBRI.L5515_008105			CNIO.Cni-daf-36							
N11.HOG0010941	OG0005438	n0			CBRI.L5515_011160			CNIO.Cni-glb-23							
N11.HOG0010942	OG0005439	n0			CBRI.L5515_018932			CNIO.Cni-asp-4							
N11.HOG0010943	OG0005440	n0			CBRI.L5515_012871			CNIO.Cni-rps-24							
N11.HOG0010944	OG0005441	n0			CBRI.L5515_000586			CNIO.Cni-arx-1							
N11.HOG0010945	OG0005442	n0			CBRI.L5515_001771			CNIO.Cni-cdc-5L							
N11.HOG0010946	OG0005443	n0			CBRI.L5515_002826			CNIO.Cni-unc-95							
N11.HOG0010947	OG0005444	n0			CBRI.L5515_001158			CNIO.Cni-dyf-1							
N11.HOG0010948	OG0005445	n0			CBRI.L5515_001805			CNIO.Cni-rps-17							
N11.HOG0010949	OG0005446	n0			CBRI.L5515_000384			CNIO.Cni-rpl-4							
N11.HOG0010950	OG0005447	n0			CBRI.L5515_008382			CNIO.Cni-atp-4							
N11.HOG0010951	OG0005448	n0			CBRI.L5515_000753			CNIO.Cni-Y23H5B.6							
N11.HOG0010952	OG0005449	n0			CBRI.L5515_002798			CNIO.Cni-riok-2							
N11.HOG0010953	OG0005450	n0			CBRI.L5515_002799			CNIO.Cni-hprt-1							
N11.HOG0010954	OG0005451	n0			CBRI.L5515_001776			CNIO.Cni-D1081.4							
N11.HOG0010955	OG0005452	n0			CBRI.L5515_000302			CNIO.Cni-Y51F10.11							
N11.HOG0010956	OG0005453	n0			CBRI.L5515_002810			CNIO.Cni-klu-1							
N11.HOG0010957	OG0005454	n0			CBRI.L5515_001594			CNIO.Cni-rad-54							
N11.HOG0010958	OG0005455	n0			CBRI.L5515_011760			CNIO.Cni-C39E9.12							
N11.HOG0010959	OG0005456	n0			CBRI.L5515_011340			CNIO.Cni-nuaf-3							
N11.HOG0010960	OG0005457	n0			CBRI.L5515_001967			CNIO.Cni-teg-4							
N11.HOG0010961	OG0005458	n0			CBRI.L5515_004539			CNIO.Cni-cts-1							
N11.HOG0010962	OG0005459	n0			CBRI.L5515_000879			CNIO.Cni-K10C3.5							
N11.HOG0010963	OG0005460	n0			CBRI.L5515_000881			CNIO.Cni-ensa-1							
N11.HOG0010964	OG0005461	n0			CBRI.L5515_000718			CNIO.Cni-B0207.2							
N11.HOG0010965	OG0005462	n0			CBRI.L5515_000786			CNIO.Cni-F54D7.2							
N11.HOG0010966	OG0005463	n0			CBRI.L5515_001757			CNIO.Cni-rskn-1							
N11.HOG0010967	OG0005464	n0			CBRI.L5515_001568			CNIO.Cni-lam-3							
N11.HOG0010968	OG0005465	n0			CBRI.L5515_002269			CNIO.Cni-wve-1, CNIO.Cnig_chr_I.g3100, CNIO.Cnig_chr_I.g3102							
N11.HOG0010969	OG0005466	n0			CBRI.L5515_002268			CNIO.Cni-fdps-1							
N11.HOG0010970	OG0005467	n0			CBRI.L5515_000962			CNIO.Cni-K07A1.9							
N11.HOG0010971	OG0005468	n0			CBRI.L5515_001506			CNIO.Cni-F45H11.5							
N11.HOG0010972	OG0005469	n0			CBRI.L5515_001815			CNIO.Cni-C48E7.1							
N11.HOG0010973	OG0005470	n0			CBRI.L5515_000389			CNIO.Cni-C44E4.4							
N11.HOG0010974	OG0005471	n0			CBRI.L5515_001270			CNIO.Cni-F52A8.6							
N11.HOG0010975	OG0005472	n0			CBRI.L5515_000073			CNIO.Cni-F27D4.4							
N11.HOG0010976	OG0005473	n0			CBRI.L5515_012837			CNIO.Cni-Y41D4B.4							
N11.HOG0010977	OG0005474	n0			CBRI.L5515_000249			CNIO.Cni-xpo-2							
N11.HOG0010978	OG0005475	n0			CBRI.L5515_002192			CNIO.Cni-lrk-1							
N11.HOG0010979	OG0005476	n0			CBRI.L5515_002818			CNIO.Cni-rps-20							
N11.HOG0010980	OG0005477	n0			CBRI.L5515_002460			CNIO.Cni-C49A1.10							
N11.HOG0010981	OG0005478	n8			CBRI.L5515_001720			CNIO.Cnig_chr_I.g2278							
N11.HOG0010982	OG0005478	n10			CBRI.L5515_001721			CNIO.Cni-C09D4.2							
N11.HOG0010983	OG0005479	n0			CBRI.L5515_002128			CNIO.Cni-ceh-45							
N11.HOG0010984	OG0005480	n0			CBRI.L5515_000635			CNIO.Cni-Y54E10A.10							
N11.HOG0010985	OG0005481	n0			CBRI.L5515_000634			CNIO.Cni-dnc-6							
N11.HOG0010986	OG0005482	n0			CBRI.L5515_001709			CNIO.Cni-frm-4							
N11.HOG0010987	OG0005483	n0			CBRI.L5515_002361			CNIO.Cni-cutl-10							
N11.HOG0010988	OG0005484	n0			CBRI.L5515_001740			CNIO.Cni-F43G9.12							
N11.HOG0010989	OG0005485	n0			CBRI.L5515_002789			CNIO.Cnig_chr_I.g3913							
N11.HOG0010990	OG0005486	n0			CBRI.L5515_009403			CNIO.Cni-T23F1.5							
N11.HOG0010991	OG0005487	n0			CBRI.L5515_000919			CNIO.Cni-cco-1							
N11.HOG0010992	OG0005488	n0			CBRI.L5515_000958			CNIO.Cni-nra-2							
N11.HOG0010993	OG0005489	n0			CBRI.L5515_003558			CNIO.Cni-ZK328.4							
N11.HOG0010994	OG0005490	n0			CBRI.L5515_002674			CNIO.Cni-Y52B11A.4							
N11.HOG0010995	OG0005491	n0			CBRI.L5515_001226			CNIO.Cni-swsn-9							
N11.HOG0010996	OG0005492	n0			CBRI.L5515_002231			CNIO.Cni-W04A8.6							
N11.HOG0010997	OG0005493	n0			CBRI.L5515_000090			CNIO.Cni-nsf-1							
N11.HOG0010998	OG0005494	n0			CBRI.L5515_000930			CNIO.Cni-cfi-1							
N11.HOG0010999	OG0005495	n0			CBRI.L5515_001715			CNIO.Cni-atp-3							
N11.HOG0011000	OG0005496	n0			CBRI.L5515_011762			CNIO.Cni-dli-1							
N11.HOG0011001	OG0005497	n0			CBRI.L5515_002803			CNIO.Cni-atg-4.1							
N11.HOG0011002	OG0005498	n0			CBRI.L5515_002784			CNIO.Cni-Y87G2A.13							
N11.HOG0011003	OG0005499	n0			CBRI.L5515_002782			CNIO.Cni-W09C5.1							
N11.HOG0011004	OG0005500	n0			CBRI.L5515_002122			CNIO.Cni-ceh-2							
N11.HOG0011005	OG0005501	n0			CBRI.L5515_001179			CNIO.Cni-dip-2							
N11.HOG0011006	OG0005502	n0			CBRI.L5515_001900			CNIO.Cni-D2092.4							
N11.HOG0011007	OG0005503	n0			CBRI.L5515_002600			CNIO.Cnig_chr_I.g3602							
N11.HOG0011008	OG0005505	n0			CBRI.L5515_000206			CNIO.Cni-F56C11.5, CNIO.Cnig_chr_I.g436							
N11.HOG0011009	OG0005506	n0			CBRI.L5515_001837			CNIO.Cni-K04F10.1							
N11.HOG0011010	OG0005507	n0			CBRI.L5515_002310			CNIO.Cni-top-1							
N11.HOG0011011	OG0005508	n0			CBRI.L5515_000486			CNIO.Cni-unc-40							
N11.HOG0011012	OG0005509	n0			CBRI.L5515_000487			CNIO.Cni-npp-7							
N11.HOG0011013	OG0005510	n0			CBRI.L5515_000508			CNIO.Cni-ccep-290							
N11.HOG0011014	OG0005511	n0			CBRI.L5515_012653			CNIO.Cni-Y94H6A.5							
N11.HOG0011015	OG0005512	n0			CBRI.L5515_000418			CNIO.Cni-F37F2.2							
N11.HOG0011016	OG0005513	n0			CBRI.L5515_000287			CNIO.Cnig_chr_I.g550							
N11.HOG0011017	OG0005514	n0			CBRI.L5515_000026			CNIO.Cni-lars-2							
N11.HOG0011018	OG0005515	n0			CBRI.L5515_002688			CNIO.Cni-Y87G2A.17							
N11.HOG0011019	OG0005516	n0			CBRI.L5515_000488			CNIO.Cni-pamn-1							
N11.HOG0011020	OG0005517	n0			CBRI.L5515_001672			CNIO.Cni-prp-4							
