HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N4.HOG0004837	OG0004847	n0				HMAN.evm.TU.Chr3.1339			PCOS.g5603	SCAV.g4682
N4.HOG0004838	OG0004848	n0							PCOS.g10919	SCAV.g8793, SCAV.g8794
N4.HOG0004839	OG0004849	n0				HMAN.evm.TU.Chr2.481			PCOS.g11064, PCOS.g11065	SCAV.g9175
N4.HOG0004840	OG0004850	n0				HMAN.evm.TU.Chr10.254			PCOS.g8634	SCAV.g751
N4.HOG0004841	OG0004852	n0				HMAN.evm.TU.Chr10.241			PCOS.g8755	SCAV.g743
N4.HOG0004842	OG0004853	n0								SCAV.g9297
N4.HOG0004843	OG0004854	n0				HMAN.evm.TU.Chr2.1497			PCOS.g11455	SCAV.g4596
N4.HOG0004844	OG0004855	n0				HMAN.evm.TU.Chr3.1366			PCOS.g5560	SCAV.g4659
N4.HOG0004845	OG0004856	n0				HMAN.evm.TU.Chr6.75			PCOS.g1147	SCAV.g14783
N4.HOG0004846	OG0004857	n0				HMAN.evm.TU.Chr4.953				SCAV.g12415
N4.HOG0004847	OG0004858	n0				HMAN.evm.TU.Chr4.210, HMAN.evm.TU.Chr4.212, HMAN.evm.TU.Chr5.671				SCAV.g14088
N4.HOG0004848	OG0004859	n0				HMAN.evm.TU.Chr4.701, HMAN.evm.TU.Chr4.702			PCOS.g12763	SCAV.g12000
N4.HOG0004849	OG0004860	n0				HMAN.evm.TU.Chr6.375			PCOS.g1001	SCAV.g15131
N4.HOG0004850	OG0004862	n0				HMAN.evm.TU.Chr9.987				
N4.HOG0004851	OG0004863	n0				HMAN.evm.TU.Chr1.10				SCAV.g10121
N4.HOG0004852	OG0004865	n0				HMAN.evm.TU.Chr9.715				SCAV.g6165
N4.HOG0004853	OG0004866	n0							PCOS.g10491	SCAV.g7141
N4.HOG0004854	OG0004868	n0				HMAN.evm.TU.Chr7.820			PCOS.g12146	SCAV.g9947
N4.HOG0004855	OG0004869	n0				HMAN.evm.TU.Chr7.1057			PCOS.g11933	SCAV.g8988
N4.HOG0004856	OG0004870	n0				HMAN.evm.TU.Chr7.707				SCAV.g10034
N4.HOG0004857	OG0004871	n0				HMAN.evm.TU.Chr5.285			PCOS.g2392	SCAV.g14487
N4.HOG0004858	OG0004873	n0				HMAN.evm.TU.Chr3.1538, HMAN.evm.TU.Chr3.1539, HMAN.evm.TU.Chr3.1541, HMAN.evm.TU.Chr3.1544			PCOS.g6355	SCAV.g4839
N4.HOG0004859	OG0004874	n0							PCOS.g2083	
N4.HOG0004860	OG0004875	n0				HMAN.evm.TU.Chr1.179			PCOS.g10243	SCAV.g10317
N4.HOG0004861	OG0004876	n0				HMAN.evm.TU.Chr4.1108				SCAV.g12239
N4.HOG0004862	OG0004877	n0				HMAN.evm.TU.Chr11.480, HMAN.evm.TU.Chr11.556			PCOS.g4396	SCAV.g5920
N4.HOG0004863	OG0004879	n0				HMAN.evm.TU.Chr2.1315, HMAN.evm.TU.Chr2.1316, HMAN.evm.TU.Chr5.400			PCOS.g11720	SCAV.g3909
N4.HOG0004864	OG0004880	n0				HMAN.evm.TU.Chr4.395			PCOS.g12579	SCAV.g13039
N4.HOG0004865	OG0004881	n0				HMAN.evm.TU.Chr8.577				SCAV.g2026
N4.HOG0004866	OG0004882	n0				HMAN.evm.TU.Chr12.292			PCOS.g10449	SCAV.g7286
N4.HOG0004867	OG0004883	n0				HMAN.evm.TU.Chr12.134			PCOS.g10351	SCAV.g7399
N4.HOG0004868	OG0004884	n2				HMAN.evm.TU.Chr7.946			PCOS.g10998	SCAV.g9874
N4.HOG0004869	OG0004884	n4				HMAN.evm.TU.Chr7.947			PCOS.g11959	SCAV.g9875
N4.HOG0004870	OG0004890	n0				HMAN.evm.TU.Chr13.755			PCOS.g7992	SCAV.g8318
N4.HOG0004871	OG0004891	n0				HMAN.evm.TU.Chr3.1150, HMAN.evm.TU.Chr3.1275			PCOS.g12262	SCAV.g4214
N4.HOG0004872	OG0004893	n0				HMAN.evm.TU.Chr11.654, HMAN.evm.TU.Chr11.655			PCOS.g3867	SCAV.g7503
N4.HOG0004873	OG0004894	n0				HMAN.evm.TU.Chr5.1120				SCAV.g13695
N4.HOG0004874	OG0004895	n0				HMAN.evm.TU.Chr6.399, HMAN.evm.TU.Chr6.401			PCOS.g1017	SCAV.g15106
N4.HOG0004875	OG0004896	n0				HMAN.evm.TU.Chr11.319, HMAN.evm.TU.Chr11.321, HMAN.evm.TU.Chr11.429, HMAN.evm.TU.Chr11.430			PCOS.g3914	SCAV.g5256, SCAV.g5972
N4.HOG0004876	OG0004897	n0				HMAN.evm.TU.Chr13.68, HMAN.evm.TU.Chr6.481			PCOS.g826	SCAV.g5476
N4.HOG0004877	OG0004899	n0				HMAN.evm.TU.Chr13.448				SCAV.g8017
N4.HOG0004878	OG0004900	n0				HMAN.evm.TU.Chr10.294				SCAV.g1546
N4.HOG0004879	OG0004904	n0				HMAN.evm.TU.Chr8.830, HMAN.evm.TU.Chr8.831			PCOS.g3235	SCAV.g1578
N4.HOG0004880	OG0004905	n0				HMAN.evm.TU.Chr5.1418				SCAV.g13440
N4.HOG0004881	OG0004906	n0				HMAN.evm.TU.Chr7.661				SCAV.g10031
N4.HOG0004882	OG0004907	n0				HMAN.evm.TU.Chr3.1001				SCAV.g4385
N4.HOG0004883	OG0004909	n0				HMAN.evm.TU.Chr6.974				SCAV.g15357
N4.HOG0004884	OG0004910	n0				HMAN.evm.TU.Chr9.341, HMAN.evm.TU.Chr9.342				SCAV.g6532, SCAV.g6535
N4.HOG0004885	OG0004911	n0				HMAN.evm.TU.Chr2.626			PCOS.g10837	SCAV.g9689
N4.HOG0004886	OG0004912	n0				HMAN.evm.TU.Chr2.267			PCOS.g10921	SCAV.g8790
N4.HOG0004887	OG0004913	n0				HMAN.evm.TU.Chr4.552				SCAV.g11851
N4.HOG0004888	OG0004914	n0				HMAN.evm.TU.Chr10.885, HMAN.evm.TU.Chr7.664			PCOS.g12215	SCAV.g10044, SCAV.g10045
N4.HOG0004889	OG0004917	n0				HMAN.evm.TU.Chr7.789, HMAN.evm.TU.Chr7.790			PCOS.g12017	SCAV.g9972
N4.HOG0004890	OG0004918	n0				HMAN.evm.TU.Chr12.562			PCOS.g10557	SCAV.g7031, SCAV.g7032
N4.HOG0004891	OG0004923	n0				HMAN.evm.TU.Chr4.324			PCOS.g12765	SCAV.g12977
N4.HOG0004892	OG0004924	n0				HMAN.evm.TU.Chr1.1117			PCOS.g10027	SCAV.g11311
N4.HOG0004893	OG0004925	n0				HMAN.evm.TU.Chr3.1269			PCOS.g5794, PCOS.g5801	
N4.HOG0004894	OG0004927	n0				HMAN.evm.TU.Unplaced2.114				
N4.HOG0004895	OG0004931	n0				HMAN.evm.TU.Chr2.1389, HMAN.evm.TU.Chr2.1390, HMAN.evm.TU.Chr6.1140			PCOS.g54	SCAV.g15677, SCAV.g4495
N4.HOG0004896	OG0004933	n0				HMAN.evm.TU.Chr1.882, HMAN.evm.TU.Chr1.883			PCOS.g7800	SCAV.g11038
N4.HOG0004897	OG0004934	n0							PCOS.g12704, PCOS.g12705, PCOS.g7628	
N4.HOG0004898	OG0004935	n0				HMAN.evm.TU.Unplaced2.123				
N4.HOG0004899	OG0004937	n0				HMAN.evm.TU.Chr8.1003, HMAN.evm.TU.Chr8.1004			PCOS.g3421	SCAV.g2617
N4.HOG0004900	OG0004938	n0				HMAN.evm.TU.Chr5.733, HMAN.evm.TU.Chr5.734, HMAN.evm.TU.Chr5.735			PCOS.g1402	SCAV.g14040
N4.HOG0004901	OG0004940	n0				HMAN.evm.TU.Chr5.669			PCOS.g4283	SCAV.g14090
N4.HOG0004902	OG0004941	n0				HMAN.evm.TU.Chr1.646				SCAV.g10651
N4.HOG0004903	OG0004942	n0				HMAN.evm.TU.Unplaced1.116, HMAN.evm.TU.Unplaced1.118, HMAN.evm.TU.Unplaced1.121, HMAN.evm.TU.Unplaced1.125, HMAN.evm.TU.Unplaced1.128, HMAN.evm.TU.Unplaced1.131, HMAN.evm.TU.Unplaced1.134, HMAN.evm.TU.Unplaced1.137, HMAN.evm.TU.Unplaced1.140, HMAN.evm.TU.Unplaced1.143				
N4.HOG0004904	OG0004943	n0				HMAN.evm.TU.Unplaced1.117, HMAN.evm.TU.Unplaced1.119, HMAN.evm.TU.Unplaced1.122, HMAN.evm.TU.Unplaced1.126, HMAN.evm.TU.Unplaced1.129, HMAN.evm.TU.Unplaced1.132, HMAN.evm.TU.Unplaced1.135, HMAN.evm.TU.Unplaced1.138, HMAN.evm.TU.Unplaced1.141, HMAN.evm.TU.Unplaced1.144				
N4.HOG0004905	OG0004944	n0				HMAN.evm.TU.Chr2.211, HMAN.evm.TU.Chr2.213, HMAN.evm.TU.Chr2.214, HMAN.evm.TU.Chr2.215, HMAN.evm.TU.Chr2.216, HMAN.evm.TU.Chr2.217, HMAN.evm.TU.Chr2.218, HMAN.evm.TU.Chr2.219, HMAN.evm.TU.Chr2.220, HMAN.evm.TU.Chr6.983				
N4.HOG0004906	OG0004945	n0				HMAN.evm.TU.Chr3.1157, HMAN.evm.TU.Chr5.1192, HMAN.evm.TU.Chr9.753				SCAV.g4202, SCAV.g4205, SCAV.g4674, SCAV.g4710, SCAV.g4711, SCAV.g4722, SCAV.g4723
N4.HOG0004907	OG0004946	n0				HMAN.evm.TU.Chr5.631, HMAN.evm.TU.Chr5.632, HMAN.evm.TU.Chr5.633, HMAN.evm.TU.Chr5.634, HMAN.evm.TU.Chr5.635, HMAN.evm.TU.Chr5.636, HMAN.evm.TU.Chr5.637, HMAN.evm.TU.Chr5.638, HMAN.evm.TU.Chr5.639, HMAN.evm.TU.Chr5.640				
N4.HOG0004908	OG0004947	n0				HMAN.evm.TU.Chr11.87, HMAN.evm.TU.Chr13.94, HMAN.evm.TU.Chr13.95, HMAN.evm.TU.Chr13.96, HMAN.evm.TU.Chr13.97, HMAN.evm.TU.Chr13.98				SCAV.g5064, SCAV.g5445, SCAV.g5446, SCAV.g8864
N4.HOG0004909	OG0004957	n0								SCAV.g11567, SCAV.g11923, SCAV.g12107, SCAV.g12393, SCAV.g1361, SCAV.g13920, SCAV.g14465, SCAV.g14528, SCAV.g8250, SCAV.g9229
N4.HOG0004910	OG0004958	n0								SCAV.g15733, SCAV.g15735, SCAV.g15736, SCAV.g15740, SCAV.g15741, SCAV.g15771, SCAV.g15785, SCAV.g1795, SCAV.g6912, SCAV.g9535
N4.HOG0004911	OG0004959	n0								SCAV.g10556, SCAV.g6445, SCAV.g9385, SCAV.g9389, SCAV.g9399, SCAV.g9402, SCAV.g9420, SCAV.g9433, SCAV.g9442, SCAV.g9523
N4.HOG0004912	OG0004960	n0							PCOS.g11272	SCAV.g3741
N4.HOG0004913	OG0004961	n0				HMAN.evm.TU.Chr1.925			PCOS.g7519	SCAV.g11000
N4.HOG0004914	OG0004962	n0				HMAN.evm.TU.Chr6.540				SCAV.g14985
N4.HOG0004915	OG0004963	n0				HMAN.evm.TU.Chr1.568				SCAV.g10635
N4.HOG0004916	OG0004964	n0							PCOS.g2730, PCOS.g2942, PCOS.g480, PCOS.g6231, PCOS.g7416, PCOS.g9331	
N4.HOG0004917	OG0004965	n0							PCOS.g12882, PCOS.g2853, PCOS.g406, PCOS.g5045, PCOS.g5084, PCOS.g652	
N4.HOG0004918	OG0004966	n0							PCOS.g1757	
N4.HOG0004919	OG0004968	n0				HMAN.evm.TU.Chr10.1, HMAN.evm.TU.Chr10.341, HMAN.evm.TU.Chr10.348				SCAV.g833
N4.HOG0004920	OG0004969	n0				HMAN.evm.TU.Chr13.438			PCOS.g11986, PCOS.g8213	SCAV.g8008
N4.HOG0004921	OG0004970	n0							PCOS.g6167	
N4.HOG0004922	OG0004971	n0				HMAN.evm.TU.Chr1.1077			PCOS.g10139	SCAV.g11267
N4.HOG0004923	OG0004972	n0				HMAN.evm.TU.Chr7.863			PCOS.g11894	SCAV.g9911
N4.HOG0004924	OG0004973	n0				HMAN.evm.TU.Chr10.278				
N4.HOG0004925	OG0004974	n0				HMAN.evm.TU.Chr7.550			PCOS.g10437	SCAV.g7074
N4.HOG0004926	OG0004975	n0				HMAN.evm.TU.Chr8.995				
N4.HOG0004927	OG0004976	n0				HMAN.evm.TU.Chr7.194			PCOS.g11866	SCAV.g9755
N4.HOG0004928	OG0004977	n0								SCAV.g13025
N4.HOG0004929	OG0004978	n0							PCOS.g11795	SCAV.g668
N4.HOG0004930	OG0004979	n1				HMAN.evm.TU.Chr1.1052			PCOS.g10136	SCAV.g11238
N4.HOG0004931	OG0004979	n4								SCAV.g7969
N4.HOG0004932	OG0004980	n0							PCOS.g440	SCAV.g15487, SCAV.g4230
N4.HOG0004933	OG0004981	n0				HMAN.evm.TU.Chr11.773				SCAV.g5668
N4.HOG0004934	OG0004982	n0							PCOS.g5569	SCAV.g4161
N4.HOG0004935	OG0004983	n3				HMAN.evm.TU.Chr10.965, HMAN.evm.TU.Chr10.972			PCOS.g9018	SCAV.g1501
N4.HOG0004936	OG0004983	n6				HMAN.evm.TU.Chr6.289			PCOS.g961	SCAV.g15210
N4.HOG0004937	OG0004985	n0				HMAN.evm.TU.Chr2.178, HMAN.evm.TU.Chr2.180, HMAN.evm.TU.Chr2.182				
N4.HOG0004938	OG0004986	n0				HMAN.evm.TU.Chr4.989, HMAN.evm.TU.Chr4.990, HMAN.evm.TU.Chr4.991				
N4.HOG0004939	OG0004988	n0				HMAN.evm.TU.Chr8.568			PCOS.g3174	SCAV.g2035
N4.HOG0004940	OG0004989	n0				HMAN.evm.TU.Chr8.578			PCOS.g3177	SCAV.g2025
N4.HOG0004941	OG0004990	n0				HMAN.evm.TU.Chr7.482				SCAV.g485
N4.HOG0004942	OG0004991	n0				HMAN.evm.TU.Chr8.731				
N4.HOG0004943	OG0004992	n0				HMAN.evm.TU.Chr10.377, HMAN.evm.TU.Chr10.378, HMAN.evm.TU.Chr9.493			PCOS.g7048	SCAV.g834, SCAV.g930
N4.HOG0004944	OG0004993	n0				HMAN.evm.TU.Chr3.962			PCOS.g12349	SCAV.g4430
N4.HOG0004945	OG0004994	n0				HMAN.evm.TU.Chr8.857			PCOS.g3254	SCAV.g1607
N4.HOG0004946	OG0004996	n0							PCOS.g12655	SCAV.g12942
N4.HOG0004947	OG0004997	n0				HMAN.evm.TU.Chr4.327, HMAN.evm.TU.Chr4.328				SCAV.g12974
N4.HOG0004948	OG0004998	n0				HMAN.evm.TU.Chr7.1001			PCOS.g11982	SCAV.g9019
N4.HOG0004949	OG0004999	n0				HMAN.evm.TU.Chr3.1322, HMAN.evm.TU.Chr3.1323			PCOS.g12238	SCAV.g4712
N4.HOG0004950	OG0005000	n0				HMAN.evm.TU.Chr1.935, HMAN.evm.TU.Chr8.1117, HMAN.evm.TU.Chr8.1118, HMAN.evm.TU.Chr8.1119, HMAN.evm.TU.Chr8.1121			PCOS.g7634	SCAV.g1721
N4.HOG0004951	OG0005001	n0				HMAN.evm.TU.Chr3.374				SCAV.g2900
N4.HOG0004952	OG0005002	n0				HMAN.evm.TU.Chr2.860			PCOS.g10821	SCAV.g8933
N4.HOG0004953	OG0005003	n0				HMAN.evm.TU.Chr6.485				SCAV.g15033
N4.HOG0004954	OG0005004	n0				HMAN.evm.TU.Chr9.311				SCAV.g6572
N4.HOG0004955	OG0005005	n0				HMAN.evm.TU.Chr11.799			PCOS.g4314	SCAV.g5696
N4.HOG0004956	OG0005006	n0				HMAN.evm.TU.Chr6.236, HMAN.evm.TU.Chr6.238				SCAV.g15251
N4.HOG0004957	OG0005007	n0				HMAN.evm.TU.Chr6.935			PCOS.g4550	SCAV.g13341
N4.HOG0004958	OG0005008	n0								SCAV.g2267
N4.HOG0004959	OG0005009	n0				HMAN.evm.TU.Chr5.386				
N4.HOG0004960	OG0005010	n0							PCOS.g6556	
N4.HOG0004961	OG0005011	n0								SCAV.g13148
N4.HOG0004962	OG0005013	n0				HMAN.evm.TU.Chr10.328			PCOS.g8583	SCAV.g848
N4.HOG0004963	OG0005014	n0				HMAN.evm.TU.Chr3.614			PCOS.g5552	SCAV.g3167
N4.HOG0004964	OG0005015	n0							PCOS.g3820, PCOS.g3835, PCOS.g9327	
N4.HOG0004965	OG0005016	n0				HMAN.evm.TU.Chr6.455			PCOS.g814	SCAV.g15059
N4.HOG0004966	OG0005017	n0				HMAN.evm.TU.Chr8.597			PCOS.g3197	SCAV.g2011
N4.HOG0004967	OG0005019	n0				HMAN.evm.TU.Chr9.14				SCAV.g6852
N4.HOG0004968	OG0005020	n0				HMAN.evm.TU.Chr8.419			PCOS.g2800	SCAV.g2194
N4.HOG0004969	OG0005021	n0				HMAN.evm.TU.Chr2.844			PCOS.g10915	SCAV.g9809
N4.HOG0004970	OG0005022	n0				HMAN.evm.TU.Chr9.372			PCOS.g7160	SCAV.g6501
N4.HOG0004971	OG0005023	n0				HMAN.evm.TU.Chr4.857			PCOS.g5062	SCAV.g12530
N4.HOG0004972	OG0005024	n0				HMAN.evm.TU.Chr5.826			PCOS.g1706	
N4.HOG0004973	OG0005025	n0				HMAN.evm.TU.Chr13.390			PCOS.g8093	SCAV.g7941
N4.HOG0004974	OG0005026	n0							PCOS.g2781	
N4.HOG0004975	OG0005029	n0				HMAN.evm.TU.Chr1.964			PCOS.g10235	SCAV.g11157
N4.HOG0004976	OG0005030	n0				HMAN.evm.TU.Chr6.1088				SCAV.g15621
N4.HOG0004977	OG0005031	n0				HMAN.evm.TU.Chr8.862			PCOS.g2992	SCAV.g1612
N4.HOG0004978	OG0005032	n0				HMAN.evm.TU.Chr2.65			PCOS.g11663	SCAV.g3548
N4.HOG0004979	OG0005033	n0				HMAN.evm.TU.Chr9.323			PCOS.g6650	SCAV.g6562
N4.HOG0004980	OG0005034	n0				HMAN.evm.TU.Chr9.455				SCAV.g6392
N4.HOG0004981	OG0005035	n0				HMAN.evm.TU.Chr6.972			PCOS.g300	SCAV.g14330
N4.HOG0004982	OG0005036	n0				HMAN.evm.TU.Chr1.111				SCAV.g10244
N4.HOG0004983	OG0005037	n3				HMAN.evm.TU.Chr12.899			PCOS.g9535	SCAV.g226
N4.HOG0004984	OG0005037	n5							PCOS.g5933	SCAV.g5051
N4.HOG0004985	OG0005038	n0				HMAN.evm.TU.Chr1.431			PCOS.g7353	SCAV.g10494
N4.HOG0004986	OG0005041	n0				HMAN.evm.TU.Chr7.297			PCOS.g11793	SCAV.g671
N4.HOG0004987	OG0005042	n0							PCOS.g4029	SCAV.g5865, SCAV.g7955
N4.HOG0004988	OG0005043	n0				HMAN.evm.TU.Chr6.1079			PCOS.g322	SCAV.g15594
N4.HOG0004989	OG0005044	n0				HMAN.evm.TU.Chr13.156				
N4.HOG0004990	OG0005045	n0				HMAN.evm.TU.Chr7.1009				SCAV.g9012
N4.HOG0004991	OG0005046	n0							PCOS.g7272, PCOS.g8573, PCOS.g8574	
N4.HOG0004992	OG0005047	n3				HMAN.evm.TU.Chr11.520, HMAN.evm.TU.Chr3.1238			PCOS.g4229	SCAV.g4130
N4.HOG0004993	OG0005047	n7							PCOS.g6055	
N4.HOG0004994	OG0005048	n0				HMAN.evm.TU.Chr4.780				
N4.HOG0004995	OG0005049	n0				HMAN.evm.TU.Chr2.476				
N4.HOG0004996	OG0005050	n0				HMAN.evm.TU.Chr7.631				SCAV.g10108
N4.HOG0004997	OG0005051	n0								SCAV.g15757, SCAV.g15894, SCAV.g268, SCAV.g5992, SCAV.g962
N4.HOG0004998	OG0005053	n0							PCOS.g6166	
N4.HOG0004999	OG0005054	n0				HMAN.evm.TU.Chr11.379			PCOS.g4166	SCAV.g6020
N4.HOG0005000	OG0005055	n0				HMAN.evm.TU.Chr4.1017			PCOS.g4922	SCAV.g12333
N4.HOG0005001	OG0005056	n0				HMAN.evm.TU.Chr7.196			PCOS.g12097	SCAV.g9753
N4.HOG0005002	OG0005057	n0							PCOS.g10661	SCAV.g6935
N4.HOG0005003	OG0005058	n0				HMAN.evm.TU.Chr1.1370, HMAN.evm.TU.Chr1.1371			PCOS.g9936	SCAV.g11644, SCAV.g11645
N4.HOG0005004	OG0005061	n0				HMAN.evm.TU.Chr4.987			PCOS.g4964	SCAV.g12367
N4.HOG0005005	OG0005062	n0				HMAN.evm.TU.Chr5.1311			PCOS.g1310	SCAV.g13520
N4.HOG0005006	OG0005064	n0				HMAN.evm.TU.Chr13.836			PCOS.g8005	SCAV.g8393
N4.HOG0005007	OG0005065	n2				HMAN.evm.TU.Chr1.267			PCOS.g7511	SCAV.g10377
N4.HOG0005008	OG0005065	n5							PCOS.g5708	SCAV.g2885
N4.HOG0005009	OG0005065	n7							PCOS.g11694	
N4.HOG0005010	OG0005066	n0				HMAN.evm.TU.Chr4.98, HMAN.evm.TU.Chr6.156				SCAV.g12766
N4.HOG0005011	OG0005067	n0				HMAN.evm.TU.Chr12.517			PCOS.g10709	SCAV.g7011
N4.HOG0005012	OG0005068	n0				HMAN.evm.TU.Chr6.821				SCAV.g15420
N4.HOG0005013	OG0005069	n0				HMAN.evm.TU.Chr7.465			PCOS.g9278	SCAV.g496
N4.HOG0005014	OG0005070	n0				HMAN.evm.TU.Chr5.1474			PCOS.g1446	SCAV.g13415
N4.HOG0005015	OG0005071	n0				HMAN.evm.TU.Chr11.638			PCOS.g3709, PCOS.g3711	SCAV.g7519
N4.HOG0005016	OG0005072	n0				HMAN.evm.TU.Chr5.149			PCOS.g1930	SCAV.g14356
N4.HOG0005017	OG0005073	n0				HMAN.evm.TU.Chr12.972			PCOS.g9345	SCAV.g288
N4.HOG0005018	OG0005075	n0				HMAN.evm.TU.Chr3.1664, HMAN.evm.TU.Chr3.1665, HMAN.evm.TU.Chr3.1670, HMAN.evm.TU.Chr3.1671				SCAV.g4927
N4.HOG0005019	OG0005076	n0				HMAN.evm.TU.Chr12.845			PCOS.g9479	SCAV.g205
N4.HOG0005020	OG0005077	n0				HMAN.evm.TU.Chr6.508			PCOS.g857	SCAV.g15009
N4.HOG0005021	OG0005078	n0								SCAV.g8516
N4.HOG0005022	OG0005079	n0				HMAN.evm.TU.Chr5.625			PCOS.g2107	SCAV.g14118
N4.HOG0005023	OG0005080	n0				HMAN.evm.TU.Chr11.313			PCOS.g3902	SCAV.g5244
N4.HOG0005024	OG0005081	n0				HMAN.evm.TU.Chr11.1127			PCOS.g3594	SCAV.g8423
N4.HOG0005025	OG0005082	n0				HMAN.evm.TU.Chr1.673			PCOS.g7463	SCAV.g10746
N4.HOG0005026	OG0005084	n0				HMAN.evm.TU.Chr10.983, HMAN.evm.TU.Chr10.989			PCOS.g537	SCAV.g2428
N4.HOG0005027	OG0005085	n0				HMAN.evm.TU.Chr4.1298			PCOS.g4722	SCAV.g12656
N4.HOG0005028	OG0005086	n0				HMAN.evm.TU.Chr7.6			PCOS.g10625	SCAV.g6865
N4.HOG0005029	OG0005087	n0				HMAN.evm.TU.Chr12.660			PCOS.g9249	SCAV.g333
N4.HOG0005030	OG0005088	n0				HMAN.evm.TU.Chr6.221			PCOS.g2757, PCOS.g943	SCAV.g15263
N4.HOG0005031	OG0005089	n0				HMAN.evm.TU.Chr2.315				
N4.HOG0005032	OG0005090	n0				HMAN.evm.TU.Chr8.749				SCAV.g2577
N4.HOG0005033	OG0005091	n0				HMAN.evm.TU.Chr7.867			PCOS.g12093	SCAV.g9904
N4.HOG0005034	OG0005092	n0				HMAN.evm.TU.Chr2.1212			PCOS.g11353	SCAV.g4021
N4.HOG0005035	OG0005093	n0				HMAN.evm.TU.Chr9.845			PCOS.g6779	
N4.HOG0005036	OG0005094	n0							PCOS.g1619	SCAV.g13813
N4.HOG0005037	OG0005095	n0				HMAN.evm.TU.Chr2.1129			PCOS.g11562	SCAV.g3716
N4.HOG0005038	OG0005096	n0				HMAN.evm.TU.Chr5.19			PCOS.g2023	SCAV.g14167
N4.HOG0005039	OG0005097	n0								SCAV.g14077
N4.HOG0005040	OG0005098	n0				HMAN.evm.TU.Chr5.687				SCAV.g14076
N4.HOG0005041	OG0005099	n0				HMAN.evm.TU.Chr6.191			PCOS.g1032	SCAV.g15285
N4.HOG0005042	OG0005100	n0				HMAN.evm.TU.Chr5.1357			PCOS.g1187	SCAV.g13481
N4.HOG0005043	OG0005101	n0				HMAN.evm.TU.Chr6.1307, HMAN.evm.TU.Chr6.1308			PCOS.g46	SCAV.g15855
N4.HOG0005044	OG0005102	n0				HMAN.evm.TU.Chr9.724			PCOS.g12432, PCOS.g12905, PCOS.g1799, PCOS.g1806, PCOS.g376, PCOS.g3874	
N4.HOG0005045	OG0005103	n0				HMAN.evm.TU.Chr8.379			PCOS.g2918	SCAV.g2236
N4.HOG0005046	OG0005104	n0							PCOS.g447	SCAV.g14887
N4.HOG0005047	OG0005105	n0				HMAN.evm.TU.Chr1.741			PCOS.g7819	SCAV.g10218
N4.HOG0005048	OG0005106	n0				HMAN.evm.TU.Chr13.820			PCOS.g8016	SCAV.g8382
N4.HOG0005049	OG0005107	n0				HMAN.evm.TU.Chr8.479			PCOS.g4418	SCAV.g2128
N4.HOG0005050	OG0005108	n0				HMAN.evm.TU.Chr12.780			PCOS.g9486	SCAV.g154
N4.HOG0005051	OG0005109	n0				HMAN.evm.TU.Chr3.1330			PCOS.g5555	SCAV.g4666
N4.HOG0005052	OG0005110	n0				HMAN.evm.TU.Chr11.536			PCOS.g4459	SCAV.g5901
N4.HOG0005053	OG0005113	n0				HMAN.evm.TU.Chr13.426			PCOS.g8092	SCAV.g7997
N4.HOG0005054	OG0005115	n0				HMAN.evm.TU.Chr6.769			PCOS.g213	SCAV.g15345
N4.HOG0005055	OG0005116	n0				HMAN.evm.TU.Chr11.834			PCOS.g4360	SCAV.g5732
N4.HOG0005056	OG0005117	n0				HMAN.evm.TU.Chr8.1049			PCOS.g3142	SCAV.g1664
N4.HOG0005057	OG0005118	n0				HMAN.evm.TU.Chr6.925			PCOS.g154	SCAV.g15380
N4.HOG0005058	OG0005119	n0				HMAN.evm.TU.Chr1.922			PCOS.g12218, PCOS.g12286, PCOS.g7520	SCAV.g11001
N4.HOG0005059	OG0005120	n0				HMAN.evm.TU.Chr7.554			PCOS.g10404	SCAV.g7070
N4.HOG0005060	OG0005121	n0				HMAN.evm.TU.Chr3.452			PCOS.g6111, PCOS.g7614	SCAV.g2857
N4.HOG0005061	OG0005122	n0				HMAN.evm.TU.Chr7.871			PCOS.g12091	SCAV.g9900
N4.HOG0005062	OG0005123	n0				HMAN.evm.TU.Chr3.772			PCOS.g5812	SCAV.g3306
N4.HOG0005063	OG0005124	n0				HMAN.evm.TU.Chr8.102			PCOS.g8806	SCAV.g1212
N4.HOG0005064	OG0005125	n0				HMAN.evm.TU.Chr8.983			PCOS.g2535, PCOS.g2536, PCOS.g2539	SCAV.g2630
N4.HOG0005065	OG0005126	n0				HMAN.evm.TU.Chr4.1632			PCOS.g4546	SCAV.g13376
N4.HOG0005066	OG0005127	n0				HMAN.evm.TU.Chr8.133				SCAV.g1186
N4.HOG0005067	OG0005128	n3							PCOS.g12793	SCAV.g12607
N4.HOG0005068	OG0005128	n4							PCOS.g633	SCAV.g14872
N4.HOG0005069	OG0005129	n0				HMAN.evm.TU.Chr11.284				SCAV.g5224
N4.HOG0005070	OG0005130	n0							PCOS.g1339, PCOS.g1340	
N4.HOG0005071	OG0005131	n0				HMAN.evm.TU.Chr4.56				SCAV.g12119
N4.HOG0005072	OG0005132	n0				HMAN.evm.TU.Chr12.901			PCOS.g9705	SCAV.g223
N4.HOG0005073	OG0005133	n0				HMAN.evm.TU.Chr10.804			PCOS.g9005	SCAV.g1465
N4.HOG0005074	OG0005134	n0				HMAN.evm.TU.Chr1.288			PCOS.g7374	SCAV.g10394
