HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N5.HOG0008998	OG0003368	n5			EAND.evm.TU.Chr02.3036			NNAJ.FUN_039217		
N5.HOG0008999	OG0003368	n7			EAND.evm.TU.Chr03.1280			NNAJ.FUN_008938		
N5.HOG0009000	OG0003369	n3			EAND.evm.TU.Chr05.1469			NNAJ.FUN_006103		
N5.HOG0009001	OG0003369	n6			EAND.evm.TU.Chr08.1331			NNAJ.FUN_046609		
N5.HOG0009002	OG0003370	n5			EAND.evm.TU.Chr02.2073			NNAJ.FUN_037947		
N5.HOG0009003	OG0003370	n8			EAND.evm.TU.Chr03.1940			NNAJ.FUN_010176		
N5.HOG0009004	OG0003371	n0						NNAJ.FUN_025498		
N5.HOG0009005	OG0003372	n5			EAND.evm.TU.Chr01.121			NNAJ.FUN_000800		
N5.HOG0009006	OG0003372	n8			EAND.evm.TU.Chr08.1839			NNAJ.FUN_046704		
N5.HOG0009007	OG0003373	n6						NNAJ.FUN_016924		
N5.HOG0009008	OG0003373	n7			EAND.evm.TU.Chr09.1464			NNAJ.FUN_016923		
N5.HOG0009009	OG0003374	n0			EAND.evm.TU.Chr09.1072			NNAJ.FUN_017588		
N5.HOG0009010	OG0003375	n5			EAND.evm.TU.Chr02.2565			NNAJ.FUN_038765		
N5.HOG0009011	OG0003375	n7			EAND.evm.TU.Chr07.1754			NNAJ.FUN_015446		
N5.HOG0009012	OG0003376	n0			EAND.evm.TU.Chr01.2253			NNAJ.FUN_004068, NNAJ.FUN_025371, NNAJ.FUN_035443		
N5.HOG0009013	OG0003377	n8			EAND.evm.TU.Chr01.2402			NNAJ.FUN_004332		
N5.HOG0009014	OG0003377	n9			EAND.evm.TU.Chr08.1428			NNAJ.FUN_046522		
N5.HOG0009015	OG0003378	n6						NNAJ.FUN_014841		
N5.HOG0009016	OG0003378	n8			EAND.evm.TU.Chr02.1438			NNAJ.FUN_023871		
N5.HOG0009017	OG0003379	n6			EAND.evm.TU.Chr11.755			NNAJ.FUN_029644		
N5.HOG0009018	OG0003379	n9						NNAJ.FUN_029920		
N5.HOG0009019	OG0003380	n6			EAND.evm.TU.Chr10.1014			NNAJ.FUN_026633		
N5.HOG0009020	OG0003380	n8			EAND.evm.TU.Chr04.1535			NNAJ.FUN_022111		
N5.HOG0009021	OG0003381	n0			EAND.evm.TU.Chr07.1668, EAND.evm.TU.ctg555.4			NNAJ.FUN_019429		
N5.HOG0009022	OG0003382	n5						NNAJ.FUN_002196		
N5.HOG0009023	OG0003382	n7			EAND.evm.TU.Chr01.1283			NNAJ.FUN_002195, NNAJ.FUN_002198		
N5.HOG0009024	OG0003383	n4						NNAJ.FUN_039214		
N5.HOG0009025	OG0003383	n6			EAND.evm.TU.Chr02.43, EAND.evm.TU.ctg4597.1			NNAJ.FUN_034348		
N5.HOG0009026	OG0003384	n0			EAND.evm.TU.Chr02.2915			NNAJ.FUN_039445		
N5.HOG0009027	OG0003385	n6			EAND.evm.TU.Chr01.1488			NNAJ.FUN_002550		
N5.HOG0009028	OG0003385	n9			EAND.evm.TU.Chr07.1654			NNAJ.FUN_015284		
N5.HOG0009029	OG0003386	n0			EAND.evm.TU.Chr04.2290			NNAJ.FUN_020684, NNAJ.FUN_020685		
N5.HOG0009030	OG0003387	n3			EAND.evm.TU.Chr04.1057			NNAJ.FUN_033455		
N5.HOG0009031	OG0003387	n5			EAND.evm.TU.Chr02.1666					
N5.HOG0009032	OG0003388	n0			EAND.evm.TU.Chr01.1189, EAND.evm.TU.ctg4319.1			NNAJ.FUN_002013, NNAJ.FUN_002014		
N5.HOG0009033	OG0003389	n2			EAND.evm.TU.Chr09.1119			NNAJ.FUN_017505		
N5.HOG0009034	OG0003389	n5			EAND.evm.TU.Chr02.771			NNAJ.FUN_037743		
N5.HOG0009035	OG0003390	n0			EAND.evm.TU.Chr01.2132					
N5.HOG0009036	OG0003391	n3			EAND.evm.TU.Chr07.1257			NNAJ.FUN_014583		
N5.HOG0009037	OG0003391	n5			EAND.evm.TU.Chr09.1553			NNAJ.FUN_016810		
N5.HOG0009038	OG0003392	n4			EAND.evm.TU.Chr07.1678			NNAJ.FUN_015330		
N5.HOG0009039	OG0003392	n7			EAND.evm.TU.Chr03.1347			NNAJ.FUN_009061		
N5.HOG0009040	OG0003393	n3			EAND.evm.TU.Chr07.1937			NNAJ.FUN_015750		
N5.HOG0009041	OG0003393	n5			EAND.evm.TU.Chr04.1313			NNAJ.FUN_022495		
N5.HOG0009042	OG0003393	n7			EAND.evm.TU.Chr03.483			NNAJ.FUN_045905		
N5.HOG0009043	OG0003394	n0			EAND.evm.TU.Chr01.511			NNAJ.FUN_000503, NNAJ.FUN_000504, NNAJ.FUN_000505		
N5.HOG0009044	OG0003395	n0			EAND.evm.TU.Chr05.1259			NNAJ.FUN_006586		
N5.HOG0009045	OG0003396	n0			EAND.evm.TU.Chr04.2286			NNAJ.FUN_020690		
N5.HOG0009046	OG0003397	n6						NNAJ.FUN_001001, NNAJ.FUN_001002		
N5.HOG0009047	OG0003397	n8						NNAJ.FUN_001829		
N5.HOG0009048	OG0003398	n0			EAND.evm.TU.Chr05.1294			NNAJ.FUN_006499		
N5.HOG0009049	OG0003399	n0			EAND.evm.TU.Chr03.2544			NNAJ.FUN_001839, NNAJ.FUN_011299		
N5.HOG0009050	OG0003400	n0			EAND.evm.TU.Chr07.563			NNAJ.FUN_013308, NNAJ.FUN_013309		
N5.HOG0009051	OG0003401	n3			EAND.evm.TU.ctg666.4			NNAJ.FUN_019418		
N5.HOG0009052	OG0003401	n5			EAND.evm.TU.Chr08.1286			NNAJ.FUN_047182		
N5.HOG0009053	OG0003402	n6			EAND.evm.TU.Chr08.35					
N5.HOG0009054	OG0003402	n8			EAND.evm.TU.Chr01.1561			NNAJ.FUN_002670		
N5.HOG0009055	OG0003403	n3			EAND.evm.TU.Chr04.901			NNAJ.FUN_033716		
N5.HOG0009056	OG0003403	n5			EAND.evm.TU.Chr02.1871			NNAJ.FUN_023081		
N5.HOG0009057	OG0003404	n4			EAND.evm.TU.Chr04.2675			NNAJ.FUN_020058		
N5.HOG0009058	OG0003404	n6			EAND.evm.TU.Chr02.1096			NNAJ.FUN_037229		
N5.HOG0009059	OG0003405	n0			EAND.evm.TU.Chr01.2005			NNAJ.FUN_003564, NNAJ.FUN_003566, NNAJ.FUN_003567		
N5.HOG0009060	OG0003406	n3			EAND.evm.TU.Chr03.1370			NNAJ.FUN_009015		
N5.HOG0009061	OG0003406	n5			EAND.evm.TU.Chr06.966			NNAJ.FUN_040755		
N5.HOG0009062	OG0003407	n5			EAND.evm.TU.Chr09.1325			NNAJ.FUN_017135		
N5.HOG0009063	OG0003407	n8						NNAJ.FUN_017134		
N5.HOG0009064	OG0003408	n3			EAND.evm.TU.Chr06.2252			NNAJ.FUN_044324		
N5.HOG0009065	OG0003408	n6			EAND.evm.TU.Chr06.10			NNAJ.FUN_042274		
N5.HOG0009066	OG0003409	n0			EAND.evm.TU.Chr11.1018			NNAJ.FUN_028494		
N5.HOG0009067	OG0003410	n6			EAND.evm.TU.Chr02.3123			NNAJ.FUN_039592		
N5.HOG0009068	OG0003410	n8			EAND.evm.TU.Chr07.2137			NNAJ.FUN_016067		
N5.HOG0009069	OG0003411	n0			EAND.evm.TU.Chr01.1893			NNAJ.FUN_003333		
N5.HOG0009070	OG0003412	n2			EAND.evm.TU.Chr03.1920			NNAJ.FUN_010151		
N5.HOG0009071	OG0003412	n4			EAND.evm.TU.Chr04.2827			NNAJ.FUN_019831, NNAJ.FUN_019832		
N5.HOG0009072	OG0003413	n2			EAND.evm.TU.Chr09.93			NNAJ.FUN_019299		
N5.HOG0009073	OG0003413	n5						NNAJ.FUN_027630		
N5.HOG0009074	OG0003414	n5			EAND.evm.TU.Chr05.482			NNAJ.FUN_008098		
N5.HOG0009075	OG0003414	n8						NNAJ.FUN_022150		
N5.HOG0009076	OG0003415	n0			EAND.evm.TU.Chr09.1800			NNAJ.FUN_016421		
N5.HOG0009077	OG0003416	n0			EAND.evm.TU.Chr01.2126			NNAJ.FUN_003828		
N5.HOG0009078	OG0003417	n3			EAND.evm.TU.Chr04.2329			NNAJ.FUN_020620		
N5.HOG0009079	OG0003417	n6						NNAJ.FUN_009105		
N5.HOG0009080	OG0003417	n7			EAND.evm.TU.Chr08.747			NNAJ.FUN_032854		
N5.HOG0009081	OG0003418	n5						NNAJ.FUN_042539		
N5.HOG0009082	OG0003418	n7			EAND.evm.TU.Chr11.1477			NNAJ.FUN_029084		
N5.HOG0009083	OG0003419	n0			EAND.evm.TU.Chr03.140			NNAJ.FUN_045048, NNAJ.FUN_045049, NNAJ.FUN_045462		
N5.HOG0009084	OG0003420	n0			EAND.evm.TU.Chr01.2306			NNAJ.FUN_004170, NNAJ.FUN_004171		
N5.HOG0009085	OG0003421	n5			EAND.evm.TU.Chr04.2584, EAND.evm.TU.Chr04.2585			NNAJ.FUN_020217, NNAJ.FUN_020218		
N5.HOG0009086	OG0003421	n8			EAND.evm.TU.Chr03.1934			NNAJ.FUN_010169		
N5.HOG0009087	OG0003422	n3			EAND.evm.TU.Chr02.1979			NNAJ.FUN_022924		
N5.HOG0009088	OG0003422	n5			EAND.evm.TU.Chr04.659			NNAJ.FUN_019339, NNAJ.FUN_034260		
N5.HOG0009089	OG0003423	n0			EAND.evm.TU.Chr04.462			NNAJ.FUN_018010, NNAJ.FUN_034802		
N5.HOG0009090	OG0003424	n5			EAND.evm.TU.Chr04.614			NNAJ.FUN_034481		
N5.HOG0009091	OG0003424	n8			EAND.evm.TU.Chr09.168			NNAJ.FUN_019184		
N5.HOG0009092	OG0003425	n6			EAND.evm.TU.Chr06.1630			NNAJ.FUN_043391		
N5.HOG0009093	OG0003425	n9			EAND.evm.TU.Chr09.643			NNAJ.FUN_041531		
N5.HOG0009094	OG0003426	n6			EAND.evm.TU.Chr01.2537			NNAJ.FUN_004624		
N5.HOG0009095	OG0003426	n8			EAND.evm.TU.Chr02.1683			NNAJ.FUN_023427		
N5.HOG0009096	OG0003427	n8						NNAJ.FUN_004683		
N5.HOG0009097	OG0003427	n9						NNAJ.FUN_004682		
N5.HOG0009098	OG0003428	n0			EAND.evm.TU.Chr07.1621, EAND.evm.TU.ctg2569.1			NNAJ.FUN_015192		
N5.HOG0009099	OG0003429	n0			EAND.evm.TU.Chr05.1012			NNAJ.FUN_007068		
N5.HOG0009100	OG0003430	n2			EAND.evm.TU.Chr11.1006			NNAJ.FUN_028472		
N5.HOG0009101	OG0003430	n5			EAND.evm.TU.Chr09.1217			NNAJ.FUN_017321		
N5.HOG0009102	OG0003431	n1			EAND.evm.TU.Chr11.415			NNAJ.FUN_030464, NNAJ.FUN_030465		
N5.HOG0009103	OG0003431	n6			EAND.evm.TU.Chr11.414			NNAJ.FUN_007696, NNAJ.FUN_007697		
N5.HOG0009104	OG0003431	n9			EAND.evm.TU.Chr04.1618					
N5.HOG0009105	OG0003432	n0			EAND.evm.TU.Chr08.1304			NNAJ.FUN_047214		
N5.HOG0009106	OG0003433	n6			EAND.evm.TU.Chr06.1017			NNAJ.FUN_040654		
N5.HOG0009107	OG0003433	n8			EAND.evm.TU.Chr01.1838			NNAJ.FUN_003225		
N5.HOG0009108	OG0003434	n7						NNAJ.FUN_013343		
N5.HOG0009109	OG0003434	n9						NNAJ.FUN_006200		
N5.HOG0009110	OG0003435	n0			EAND.evm.TU.Chr02.2604			NNAJ.FUN_038824, NNAJ.FUN_038825, NNAJ.FUN_038828		
N5.HOG0009111	OG0003436	n0			EAND.evm.TU.Chr04.1421			NNAJ.FUN_022293		
N5.HOG0009112	OG0003437	n5			EAND.evm.TU.Chr02.2436			NNAJ.FUN_038527		
N5.HOG0009113	OG0003437	n7			EAND.evm.TU.Chr07.1823			NNAJ.FUN_015573		
N5.HOG0009114	OG0003438	n0			EAND.evm.TU.Chr01.1608, EAND.evm.TU.ctg3716.2, EAND.evm.TU.ctg3716.3			NNAJ.FUN_021317		
N5.HOG0009115	OG0003439	n5			EAND.evm.TU.Chr02.2996			NNAJ.FUN_039296		
N5.HOG0009116	OG0003439	n7			EAND.evm.TU.Chr07.1499			NNAJ.FUN_014970		
N5.HOG0009117	OG0003440	n4						NNAJ.FUN_007032		
N5.HOG0009118	OG0003440	n6						NNAJ.FUN_007031		
N5.HOG0009119	OG0003441	n4			EAND.evm.TU.Chr08.1440			NNAJ.FUN_046542		
N5.HOG0009120	OG0003441	n8			EAND.evm.TU.Chr11.367			NNAJ.FUN_030420		
N5.HOG0009121	OG0003442	n2						NNAJ.FUN_009595		
N5.HOG0009122	OG0003442	n6						NNAJ.FUN_009594		
N5.HOG0009123	OG0003443	n2			EAND.evm.TU.Chr02.2528, EAND.evm.TU.ctg3665.1					
N5.HOG0009124	OG0003443	n5						NNAJ.FUN_038683		
N5.HOG0009125	OG0003443	n6						NNAJ.FUN_038682		
N5.HOG0009126	OG0003444	n4			EAND.evm.TU.Chr09.1573			NNAJ.FUN_016768		
N5.HOG0009127	OG0003444	n7			EAND.evm.TU.Chr02.689, EAND.evm.TU.Chr02.690			NNAJ.FUN_037899		
N5.HOG0009128	OG0003445	n0			EAND.evm.TU.Chr02.1352			NNAJ.FUN_024099, NNAJ.FUN_024101, NNAJ.FUN_024103		
N5.HOG0009129	OG0003446	n0						NNAJ.FUN_017634		
N5.HOG0009130	OG0003447	n5			EAND.evm.TU.Chr01.848			NNAJ.FUN_001436		
N5.HOG0009131	OG0003447	n8						NNAJ.FUN_001427		
N5.HOG0009132	OG0003448	n6			EAND.evm.TU.Chr02.1164			NNAJ.FUN_037123		
N5.HOG0009133	OG0003448	n8			EAND.evm.TU.Chr09.1420			NNAJ.FUN_016966		
N5.HOG0009134	OG0003449	n5			EAND.evm.TU.Chr01.1212			NNAJ.FUN_002062		
N5.HOG0009135	OG0003449	n8						NNAJ.FUN_002060		
N5.HOG0009136	OG0003450	n0			EAND.evm.TU.Chr04.2002			NNAJ.FUN_021264		
N5.HOG0009137	OG0003451	n3			EAND.evm.TU.Chr02.2235, EAND.evm.TU.Chr03.1633			NNAJ.FUN_038192		
N5.HOG0009138	OG0003451	n7			EAND.evm.TU.Chr07.647					
N5.HOG0009139	OG0003452	n0			EAND.evm.TU.Chr07.422			NNAJ.FUN_012866, NNAJ.FUN_012867, NNAJ.FUN_012868		
N5.HOG0009140	OG0003453	n5			EAND.evm.TU.Chr06.117, EAND.evm.TU.Chr06.96			NNAJ.FUN_042220		
N5.HOG0009141	OG0003453	n8			EAND.evm.TU.Chr06.2146			NNAJ.FUN_044245		
N5.HOG0009142	OG0003454	n0			EAND.evm.TU.Chr03.2747			NNAJ.FUN_011649		
N5.HOG0009143	OG0003455	n5			EAND.evm.TU.Chr02.2473					
N5.HOG0009144	OG0003455	n7						NNAJ.FUN_019152, NNAJ.FUN_038578		
N5.HOG0009145	OG0003455	n9						NNAJ.FUN_038577		
N5.HOG0009146	OG0003456	n3			EAND.evm.TU.Chr07.1995			NNAJ.FUN_015839		
N5.HOG0009147	OG0003456	n6			EAND.evm.TU.Chr02.1227			NNAJ.FUN_036990, NNAJ.FUN_037007		
N5.HOG0009148	OG0003457	n0			EAND.evm.TU.Chr03.770			NNAJ.FUN_031356, NNAJ.FUN_031357, NNAJ.FUN_031358		
N5.HOG0009149	OG0003458	n5			EAND.evm.TU.Chr06.1246			NNAJ.FUN_040603		
N5.HOG0009150	OG0003458	n7			EAND.evm.TU.Chr09.42			NNAJ.FUN_019351		
N5.HOG0009151	OG0003459	n5			EAND.evm.TU.Chr01.1404			NNAJ.FUN_002406		
N5.HOG0009152	OG0003459	n6			EAND.evm.TU.Chr08.99			NNAJ.FUN_032822		
N5.HOG0009153	OG0003460	n4						NNAJ.FUN_002665		
N5.HOG0009154	OG0003460	n5						NNAJ.FUN_045050		
N5.HOG0009155	OG0003460	n8			EAND.evm.TU.ctg2447.3					
N5.HOG0009156	OG0003461	n5			EAND.evm.TU.Chr06.816			NNAJ.FUN_041015		
N5.HOG0009157	OG0003461	n7			EAND.evm.TU.Chr11.587			NNAJ.FUN_030789		
N5.HOG0009158	OG0003462	n3			EAND.evm.TU.Chr03.3029			NNAJ.FUN_012169		
N5.HOG0009159	OG0003462	n8			EAND.evm.TU.Chr02.349			NNAJ.FUN_036298		
N5.HOG0009160	OG0003462	n9			EAND.evm.TU.Chr08.1060			NNAJ.FUN_045974		
N5.HOG0009161	OG0003463	n0			EAND.evm.TU.Chr02.2261, EAND.evm.TU.Chr07.205			NNAJ.FUN_012500		
N5.HOG0009162	OG0003464	n0			EAND.evm.TU.Chr10.1245, EAND.evm.TU.Chr10.1906			NNAJ.FUN_026265		
N5.HOG0009163	OG0003465	n5			EAND.evm.TU.Chr09.340			NNAJ.FUN_018991		
N5.HOG0009164	OG0003465	n7			EAND.evm.TU.Chr02.1637			NNAJ.FUN_023527		
N5.HOG0009165	OG0003466	n3			EAND.evm.TU.Chr06.596			NNAJ.FUN_041341		
N5.HOG0009166	OG0003466	n8			EAND.evm.TU.Chr02.1280			NNAJ.FUN_024273		
N5.HOG0009167	OG0003466	n9			EAND.evm.TU.Chr02.1281			NNAJ.FUN_024272		
N5.HOG0009168	OG0003467	n0			EAND.evm.TU.Chr05.584			NNAJ.FUN_007979		
N5.HOG0009169	OG0003468	n0			EAND.evm.TU.Chr04.531, EAND.evm.TU.Chr04.532, EAND.evm.TU.Chr04.533, EAND.evm.TU.Chr04.534			NNAJ.FUN_034616		
N5.HOG0009170	OG0003469	n4			EAND.evm.TU.Chr03.683			NNAJ.FUN_044672		
N5.HOG0009171	OG0003469	n5			EAND.evm.TU.Chr03.682			NNAJ.FUN_044673		
N5.HOG0009172	OG0003470	n2			EAND.evm.TU.Chr01.1228			NNAJ.FUN_002081, NNAJ.FUN_002082		
N5.HOG0009173	OG0003470	n6						NNAJ.FUN_002086		
N5.HOG0009174	OG0003471	n4			EAND.evm.TU.Chr03.1098, EAND.evm.TU.ctg4600.2			NNAJ.FUN_008625		
N5.HOG0009175	OG0003471	n7			EAND.evm.TU.Chr01.3531			NNAJ.FUN_025197		
N5.HOG0009176	OG0003472	n0			EAND.evm.TU.Chr01.3528, EAND.evm.TU.ctg4600.3			NNAJ.FUN_025195		
N5.HOG0009177	OG0003473	n5			EAND.evm.TU.Chr11.784			NNAJ.FUN_029584		
N5.HOG0009178	OG0003473	n7			EAND.evm.TU.Chr06.770			NNAJ.FUN_041075		
N5.HOG0009179	OG0003474	n0			EAND.evm.TU.Chr05.901			NNAJ.FUN_007237		
N5.HOG0009180	OG0003475	n6			EAND.evm.TU.Chr09.838			NNAJ.FUN_018042		
N5.HOG0009181	OG0003475	n8			EAND.evm.TU.Chr10.559			NNAJ.FUN_027284		
N5.HOG0009182	OG0003476	n0			EAND.evm.TU.Chr11.626			NNAJ.FUN_030860, NNAJ.FUN_030861		
N5.HOG0009183	OG0003477	n5			EAND.evm.TU.ctg241.13			NNAJ.FUN_034421		
N5.HOG0009184	OG0003477	n7			EAND.evm.TU.Chr08.1076			NNAJ.FUN_046004		
N5.HOG0009185	OG0003478	n3			EAND.evm.TU.Chr04.1952			NNAJ.FUN_021345		
N5.HOG0009186	OG0003478	n5			EAND.evm.TU.Chr06.893			NNAJ.FUN_040888		
N5.HOG0009187	OG0003479	n0			EAND.evm.TU.Chr09.210, EAND.evm.TU.Chr09.212, EAND.evm.TU.ctg2079.4, EAND.evm.TU.ctg2079.5			NNAJ.FUN_019123, NNAJ.FUN_021344		
N5.HOG0009188	OG0003480	n6			EAND.evm.TU.Chr04.2902			NNAJ.FUN_019737		
N5.HOG0009189	OG0003480	n8			EAND.evm.TU.Chr03.1961			NNAJ.FUN_010203		
N5.HOG0009190	OG0003481	n0			EAND.evm.TU.Chr01.488, EAND.evm.TU.ctg3895.1			NNAJ.FUN_000357		
N5.HOG0009191	OG0003482	n5			EAND.evm.TU.Chr06.1263			NNAJ.FUN_042915		
N5.HOG0009192	OG0003482	n8			EAND.evm.TU.Chr10.1162					
N5.HOG0009193	OG0003483	n2			EAND.evm.TU.Chr03.2772, EAND.evm.TU.ctg3510.1			NNAJ.FUN_011687		
N5.HOG0009194	OG0003483	n5			EAND.evm.TU.Chr06.700			NNAJ.FUN_041195		
N5.HOG0009195	OG0003484	n1			EAND.evm.TU.Chr08.1802			NNAJ.FUN_046263, NNAJ.FUN_046264		
N5.HOG0009196	OG0003484	n4			EAND.evm.TU.Chr08.72			NNAJ.FUN_032788		
N5.HOG0009197	OG0003485	n0			EAND.evm.TU.Chr01.2036			NNAJ.FUN_003658		
N5.HOG0009198	OG0003486	n0			EAND.evm.TU.Chr09.579			NNAJ.FUN_028553		
N5.HOG0009199	OG0003487	n7			EAND.evm.TU.Chr01.1426			NNAJ.FUN_002527		
N5.HOG0009200	OG0003487	n8			EAND.evm.TU.Chr01.2624			NNAJ.FUN_004747		
N5.HOG0009201	OG0003488	n8						NNAJ.FUN_039423		
N5.HOG0009202	OG0003488	n9						NNAJ.FUN_015112		
N5.HOG0009203	OG0003489	n3			EAND.evm.TU.Chr07.1132			NNAJ.FUN_014339		
N5.HOG0009204	OG0003489	n6			EAND.evm.TU.Chr06.1244, EAND.evm.TU.ctg5608.1			NNAJ.FUN_040599		
N5.HOG0009205	OG0003490	n0			EAND.evm.TU.Chr11.1313, EAND.evm.TU.Chr11.1583			NNAJ.FUN_029427		
N5.HOG0009206	OG0003491	n0			EAND.evm.TU.Chr01.1931			NNAJ.FUN_003423, NNAJ.FUN_003424		
N5.HOG0009207	OG0003492	n0			EAND.evm.TU.Chr01.405			NNAJ.FUN_000483, NNAJ.FUN_000484		
N5.HOG0009208	OG0003493	n4			EAND.evm.TU.Chr09.735, EAND.evm.TU.ctg4911.2			NNAJ.FUN_018145		
N5.HOG0009209	OG0003493	n7			EAND.evm.TU.Chr11.183			NNAJ.FUN_030160, NNAJ.FUN_040685		
N5.HOG0009210	OG0003494	n2			EAND.evm.TU.Chr08.1777			NNAJ.FUN_047038, NNAJ.FUN_047039		
N5.HOG0009211	OG0003494	n5			EAND.evm.TU.Chr02.452			NNAJ.FUN_036481, NNAJ.FUN_047040		
N5.HOG0009212	OG0003495	n4						NNAJ.FUN_020814		
N5.HOG0009213	OG0003495	n7			EAND.evm.TU.Chr07.1078			NNAJ.FUN_014271		
N5.HOG0009214	OG0003496	n0			EAND.evm.TU.Chr03.2937			NNAJ.FUN_011980		
N5.HOG0009215	OG0003497	n0			EAND.evm.TU.Chr01.3454			NNAJ.FUN_025074, NNAJ.FUN_025076, NNAJ.FUN_025077, NNAJ.FUN_033673, NNAJ.FUN_043292		
N5.HOG0009216	OG0003498	n4			EAND.evm.TU.Chr06.1714, EAND.evm.TU.ctg4228.1			NNAJ.FUN_043815		
N5.HOG0009217	OG0003498	n6			EAND.evm.TU.Chr05.1350			NNAJ.FUN_006313		
N5.HOG0009218	OG0003499	n0						NNAJ.FUN_004766, NNAJ.FUN_004768, NNAJ.FUN_004769		
N5.HOG0009219	OG0003500	n6			EAND.evm.TU.Chr04.2305			NNAJ.FUN_020653		
N5.HOG0009220	OG0003500	n7			EAND.evm.TU.Chr01.127			NNAJ.FUN_000767		
N5.HOG0009221	OG0003500	n8			EAND.evm.TU.Chr07.114			NNAJ.FUN_012626		
N5.HOG0009222	OG0003501	n2			EAND.evm.TU.Chr03.2133			NNAJ.FUN_010500		
N5.HOG0009223	OG0003501	n4			EAND.evm.TU.Chr10.269			NNAJ.FUN_027802		
N5.HOG0009224	OG0003501	n6			EAND.evm.TU.Chr07.1690			NNAJ.FUN_015345, NNAJ.FUN_015346		
N5.HOG0009225	OG0003502	n0			EAND.evm.TU.Chr10.918			NNAJ.FUN_026785		
N5.HOG0009226	OG0003503	n6			EAND.evm.TU.Chr11.1154			NNAJ.FUN_028724		
N5.HOG0009227	OG0003503	n8			EAND.evm.TU.Chr09.955			NNAJ.FUN_017828		
N5.HOG0009228	OG0003504	n5			EAND.evm.TU.Chr03.403			NNAJ.FUN_045403		
N5.HOG0009229	OG0003504	n7			EAND.evm.TU.Chr04.2734			NNAJ.FUN_019982		
N5.HOG0009230	OG0003505	n6			EAND.evm.TU.Chr05.1637			NNAJ.FUN_005806, NNAJ.FUN_005817		
N5.HOG0009231	OG0003505	n8			EAND.evm.TU.Chr07.1288			NNAJ.FUN_014639, NNAJ.FUN_014641		
N5.HOG0009232	OG0003506	n0			EAND.evm.TU.Chr05.1794			NNAJ.FUN_005435		
N5.HOG0009233	OG0003507	n6			EAND.evm.TU.Chr04.2336			NNAJ.FUN_020609		
N5.HOG0009234	OG0003507	n8			EAND.evm.TU.Chr07.1685			NNAJ.FUN_015340		
N5.HOG0009235	OG0003508	n0			EAND.evm.TU.Chr08.877			NNAJ.FUN_033108		
N5.HOG0009236	OG0003509	n0			EAND.evm.TU.Chr02.109			NNAJ.FUN_035200, NNAJ.FUN_046752, NNAJ.FUN_046754		
N5.HOG0009237	OG0003510	n8			EAND.evm.TU.Chr04.2173			NNAJ.FUN_020915		
N5.HOG0009238	OG0003510	n9			EAND.evm.TU.ctg1167.10			NNAJ.FUN_000264		
N5.HOG0009239	OG0003511	n6			EAND.evm.TU.Chr05.886			NNAJ.FUN_007255		
N5.HOG0009240	OG0003511	n8			EAND.evm.TU.Chr03.2189			NNAJ.FUN_010600		
N5.HOG0009241	OG0003512	n3			EAND.evm.TU.Chr08.746					
N5.HOG0009242	OG0003512	n4			EAND.evm.TU.Chr03.1316			NNAJ.FUN_009111, NNAJ.FUN_009112		
N5.HOG0009243	OG0003513	n0			EAND.evm.TU.Chr06.172, EAND.evm.TU.Chr06.174			NNAJ.FUN_042077, NNAJ.FUN_042078		
N5.HOG0009244	OG0003514	n0						NNAJ.FUN_044340		
N5.HOG0009245	OG0003515	n5			EAND.evm.TU.Chr01.2264			NNAJ.FUN_004096		
N5.HOG0009246	OG0003515	n7			EAND.evm.TU.Chr08.544			NNAJ.FUN_032098		
N5.HOG0009247	OG0003516	n5						NNAJ.FUN_039120		
N5.HOG0009248	OG0003516	n6			EAND.evm.TU.Chr03.3057			NNAJ.FUN_012233		
N5.HOG0009249	OG0003516	n9			EAND.evm.TU.Chr02.2820			NNAJ.FUN_039119		
N5.HOG0009250	OG0003517	n3			EAND.evm.TU.Chr03.1549			NNAJ.FUN_009405		
N5.HOG0009251	OG0003517	n5			EAND.evm.TU.Chr01.3436			NNAJ.FUN_025014		
N5.HOG0009252	OG0003518	n0			EAND.evm.TU.Chr05.1777			NNAJ.FUN_005448		
N5.HOG0009253	OG0003519	n6						NNAJ.FUN_046405		
N5.HOG0009254	OG0003519	n8			EAND.evm.TU.Chr01.2321			NNAJ.FUN_004204		
N5.HOG0009255	OG0003520	n5			EAND.evm.TU.ctg1894.5			NNAJ.FUN_033967		
N5.HOG0009256	OG0003520	n8			EAND.evm.TU.Chr02.1055			NNAJ.FUN_037288		
N5.HOG0009257	OG0003521	n0			EAND.evm.TU.Chr01.3534			NNAJ.FUN_025201		
N5.HOG0009258	OG0003522	n5			EAND.evm.TU.Chr02.729			NNAJ.FUN_037818		
N5.HOG0009259	OG0003522	n8			EAND.evm.TU.Chr01.835					
N5.HOG0009260	OG0003523	n0			EAND.evm.TU.Chr05.1140			NNAJ.FUN_006859, NNAJ.FUN_006860, NNAJ.FUN_006862		
N5.HOG0009261	OG0003524	n6			EAND.evm.TU.Chr01.833			NNAJ.FUN_001396		
N5.HOG0009262	OG0003524	n8			EAND.evm.TU.Chr01.846			NNAJ.FUN_001434		
N5.HOG0009263	OG0003525	n0			EAND.evm.TU.Chr07.1877, EAND.evm.TU.Chr07.1878			NNAJ.FUN_015660		
