HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N6.HOG0008098	OG0007938	n0				HMAN.evm.TU.Chr12.923				SCAV.g45
N6.HOG0008099	OG0007939	n0				HMAN.evm.TU.Chr4.1013				SCAV.g12338
N6.HOG0008100	OG0007940	n0				HMAN.evm.TU.Chr7.587				SCAV.g400
N6.HOG0008101	OG0007941	n0				HMAN.evm.TU.Chr4.22				SCAV.g12086
N6.HOG0008102	OG0007942	n0				HMAN.evm.TU.Chr4.1469				SCAV.g13218
N6.HOG0008103	OG0007943	n0				HMAN.evm.TU.Chr12.871				SCAV.g249
N6.HOG0008104	OG0007944	n0				HMAN.evm.TU.Chr6.558				SCAV.g14964
N6.HOG0008105	OG0007945	n0				HMAN.evm.TU.Chr4.653				SCAV.g12032
N6.HOG0008106	OG0007946	n0				HMAN.evm.TU.Chr2.158				SCAV.g3500
N6.HOG0008107	OG0007947	n0				HMAN.evm.TU.Chr8.602				SCAV.g2008
N6.HOG0008108	OG0007948	n0				HMAN.evm.TU.Chr8.790				SCAV.g2533
N6.HOG0008109	OG0007949	n0				HMAN.evm.TU.Chr8.796				SCAV.g2528
N6.HOG0008110	OG0007950	n0				HMAN.evm.TU.Chr8.484				SCAV.g2122
N6.HOG0008111	OG0007951	n0				HMAN.evm.TU.Chr8.1110				SCAV.g1714
N6.HOG0008112	OG0007952	n0				HMAN.evm.TU.Chr8.375				SCAV.g2243
N6.HOG0008113	OG0007953	n0				HMAN.evm.TU.Chr8.745				SCAV.g2582
N6.HOG0008114	OG0007954	n0				HMAN.evm.TU.Chr8.832				SCAV.g1579
N6.HOG0008115	OG0007955	n0				HMAN.evm.TU.Chr8.1009				SCAV.g2610
N6.HOG0008116	OG0007956	n0				HMAN.evm.TU.Chr8.503				SCAV.g2109
N6.HOG0008117	OG0007957	n0				HMAN.evm.TU.Chr8.169				SCAV.g1145
N6.HOG0008118	OG0007958	n0				HMAN.evm.TU.Chr8.574				SCAV.g2028
N6.HOG0008119	OG0007959	n0				HMAN.evm.TU.Chr10.235				SCAV.g732
N6.HOG0008120	OG0007960	n0				HMAN.evm.TU.Chr8.1147				SCAV.g1753
N6.HOG0008121	OG0007961	n0				HMAN.evm.TU.Chr8.788				SCAV.g2535
N6.HOG0008122	OG0007962	n0				HMAN.evm.TU.Chr8.500				SCAV.g2112
N6.HOG0008123	OG0007963	n0				HMAN.evm.TU.Chr8.501				SCAV.g2111
N6.HOG0008124	OG0007964	n0				HMAN.evm.TU.Chr8.636				SCAV.g1960
N6.HOG0008125	OG0007965	n0				HMAN.evm.TU.Chr8.77				SCAV.g1281
N6.HOG0008126	OG0007966	n0				HMAN.evm.TU.Chr8.695				SCAV.g1900
N6.HOG0008127	OG0007967	n0				HMAN.evm.TU.Chr8.526				SCAV.g2080
N6.HOG0008128	OG0007968	n0				HMAN.evm.TU.Chr8.1131				SCAV.g1731
N6.HOG0008129	OG0007969	n0				HMAN.evm.TU.Chr8.398				SCAV.g2224
N6.HOG0008130	OG0007970	n0				HMAN.evm.TU.Chr8.426				SCAV.g2182
N6.HOG0008131	OG0007971	n0				HMAN.evm.TU.Chr8.693				SCAV.g1902
N6.HOG0008132	OG0007972	n0				HMAN.evm.TU.Chr8.366				SCAV.g2248
N6.HOG0008133	OG0007973	n0				HMAN.evm.TU.Chr8.334				SCAV.g2285
N6.HOG0008134	OG0007974	n0				HMAN.evm.TU.Chr8.512				SCAV.g2097
N6.HOG0008135	OG0007975	n0								SCAV.g2023
N6.HOG0008136	OG0007976	n0				HMAN.evm.TU.Chr8.873				SCAV.g1622
N6.HOG0008137	OG0007977	n0				HMAN.evm.TU.Chr8.771				SCAV.g2554
N6.HOG0008138	OG0007978	n0				HMAN.evm.TU.Chr8.772				SCAV.g2553
N6.HOG0008139	OG0007979	n0				HMAN.evm.TU.Chr8.235				SCAV.g2375
N6.HOG0008140	OG0007980	n0				HMAN.evm.TU.Chr8.921				SCAV.g1804
N6.HOG0008141	OG0007981	n0				HMAN.evm.TU.Chr8.632				SCAV.g1978
N6.HOG0008142	OG0007982	n0				HMAN.evm.TU.Chr8.634				SCAV.g1976
N6.HOG0008143	OG0007983	n0				HMAN.evm.TU.Chr8.847				SCAV.g1596
N6.HOG0008144	OG0007984	n0				HMAN.evm.TU.Chr8.400				SCAV.g2220
N6.HOG0008145	OG0007985	n0				HMAN.evm.TU.Chr3.1014				SCAV.g4375
N6.HOG0008146	OG0007986	n0				HMAN.evm.TU.Chr8.540				SCAV.g2065
N6.HOG0008147	OG0007987	n0				HMAN.evm.TU.Chr8.337				SCAV.g2282
N6.HOG0008148	OG0007988	n0				HMAN.evm.TU.Chr8.23				SCAV.g1321
N6.HOG0008149	OG0007989	n0				HMAN.evm.TU.Chr2.1600				SCAV.g3808
N6.HOG0008150	OG0007990	n0				HMAN.evm.TU.Chr8.1127				SCAV.g1729
N6.HOG0008151	OG0007991	n0				HMAN.evm.TU.Chr8.443				SCAV.g2172
N6.HOG0008152	OG0007992	n0				HMAN.evm.TU.Chr8.820				SCAV.g1569
N6.HOG0008153	OG0007993	n0				HMAN.evm.TU.Chr8.459				SCAV.g2150
N6.HOG0008154	OG0007994	n0				HMAN.evm.TU.Chr8.886				SCAV.g1776
N6.HOG0008155	OG0007995	n0				HMAN.evm.TU.Chr8.991				
N6.HOG0008156	OG0007996	n0				HMAN.evm.TU.Chr8.984				SCAV.g2629
N6.HOG0008157	OG0007997	n0				HMAN.evm.TU.Chr8.756				SCAV.g2571
N6.HOG0008158	OG0007998	n0				HMAN.evm.TU.Chr8.875				SCAV.g1625
N6.HOG0008159	OG0007999	n0				HMAN.evm.TU.Chr8.703				SCAV.g1892
N6.HOG0008160	OG0008000	n0				HMAN.evm.TU.Chr8.107				SCAV.g1208
N6.HOG0008161	OG0008001	n0				HMAN.evm.TU.Chr8.542				SCAV.g2063
N6.HOG0008162	OG0008002	n0				HMAN.evm.TU.Chr8.159				SCAV.g1160
N6.HOG0008163	OG0008003	n0				HMAN.evm.TU.Chr8.686				SCAV.g1909
N6.HOG0008164	OG0008004	n0				HMAN.evm.TU.Chr8.760				SCAV.g2569
N6.HOG0008165	OG0008005	n0				HMAN.evm.TU.Chr8.630				SCAV.g2005
N6.HOG0008166	OG0008006	n0				HMAN.evm.TU.Chr8.440				SCAV.g2167
N6.HOG0008167	OG0008007	n0				HMAN.evm.TU.Chr8.808				SCAV.g1561
N6.HOG0008168	OG0008008	n0				HMAN.evm.TU.Chr8.392				SCAV.g2230
N6.HOG0008169	OG0008009	n0				HMAN.evm.TU.Chr3.902				SCAV.g3445
N6.HOG0008170	OG0008010	n0				HMAN.evm.TU.Chr8.972				SCAV.g1860
N6.HOG0008171	OG0008011	n0				HMAN.evm.TU.Chr8.175				SCAV.g1136
N6.HOG0008172	OG0008012	n0				HMAN.evm.TU.Chr8.294				SCAV.g2325
N6.HOG0008173	OG0008013	n0				HMAN.evm.TU.Chr8.36				SCAV.g1237
N6.HOG0008174	OG0008014	n0				HMAN.evm.TU.Chr8.402				SCAV.g2217
N6.HOG0008175	OG0008015	n0				HMAN.evm.TU.Chr8.708				SCAV.g1887
N6.HOG0008176	OG0008016	n0				HMAN.evm.TU.Chr8.413				SCAV.g2201
N6.HOG0008177	OG0008017	n0				HMAN.evm.TU.Chr8.638				SCAV.g1962
N6.HOG0008178	OG0008018	n0				HMAN.evm.TU.Chr8.737				SCAV.g1635
N6.HOG0008179	OG0008019	n0				HMAN.evm.TU.Chr8.1167				SCAV.g1764
N6.HOG0008180	OG0008020	n0				HMAN.evm.TU.Chr6.658				SCAV.g14876
N6.HOG0008181	OG0008021	n0				HMAN.evm.TU.Chr8.1171				SCAV.g2590
N6.HOG0008182	OG0008022	n0				HMAN.evm.TU.Chr8.295				SCAV.g2324
N6.HOG0008183	OG0008023	n0				HMAN.evm.TU.Chr8.439				SCAV.g2166
N6.HOG0008184	OG0008024	n0				HMAN.evm.TU.Chr8.494				SCAV.g2115
N6.HOG0008185	OG0008025	n0				HMAN.evm.TU.Chr8.963				SCAV.g1848
N6.HOG0008186	OG0008026	n0				HMAN.evm.TU.Chr8.535				SCAV.g2070
N6.HOG0008187	OG0008027	n0				HMAN.evm.TU.Chr8.537				SCAV.g2068
N6.HOG0008188	OG0008028	n0				HMAN.evm.TU.Chr8.5				SCAV.g1315
N6.HOG0008189	OG0008029	n0				HMAN.evm.TU.Chr8.614				SCAV.g1996
N6.HOG0008190	OG0008030	n0				HMAN.evm.TU.Chr8.617				SCAV.g1993
N6.HOG0008191	OG0008031	n0				HMAN.evm.TU.Chr8.623				SCAV.g1987
N6.HOG0008192	OG0008032	n0				HMAN.evm.TU.Chr8.277				SCAV.g2338
N6.HOG0008193	OG0008033	n0				HMAN.evm.TU.Chr8.858				SCAV.g1608
N6.HOG0008194	OG0008034	n0				HMAN.evm.TU.Chr7.103				SCAV.g6969
N6.HOG0008195	OG0008035	n0				HMAN.evm.TU.Chr8.841				SCAV.g1590
N6.HOG0008196	OG0008036	n0				HMAN.evm.TU.Chr8.149				SCAV.g1170
N6.HOG0008197	OG0008037	n0				HMAN.evm.TU.Chr8.928				SCAV.g1811
N6.HOG0008198	OG0008038	n0				HMAN.evm.TU.Chr8.934				SCAV.g1818
N6.HOG0008199	OG0008039	n0				HMAN.evm.TU.Chr7.917				SCAV.g9849
N6.HOG0008200	OG0008040	n0				HMAN.evm.TU.Chr8.101				SCAV.g1213
N6.HOG0008201	OG0008041	n0				HMAN.evm.TU.Chr7.66				SCAV.g6907
N6.HOG0008202	OG0008042	n0				HMAN.evm.TU.Chr8.409				SCAV.g2207
N6.HOG0008203	OG0008043	n0				HMAN.evm.TU.Chr5.542				SCAV.g14183
N6.HOG0008204	OG0008044	n0				HMAN.evm.TU.Chr3.377				SCAV.g2898
N6.HOG0008205	OG0008045	n0				HMAN.evm.TU.Chr3.495				SCAV.g2806
N6.HOG0008206	OG0008046	n0				HMAN.evm.TU.Chr3.358				SCAV.g2912
N6.HOG0008207	OG0008047	n0				HMAN.evm.TU.Chr3.357				SCAV.g2913
N6.HOG0008208	OG0008048	n0				HMAN.evm.TU.Chr3.763				SCAV.g3298
N6.HOG0008209	OG0008049	n0				HMAN.evm.TU.Chr3.331				SCAV.g2939
N6.HOG0008210	OG0008050	n0				HMAN.evm.TU.Chr3.344				SCAV.g2925
N6.HOG0008211	OG0008051	n0				HMAN.evm.TU.Chr3.142				SCAV.g3097
N6.HOG0008212	OG0008052	n0				HMAN.evm.TU.Chr1.1199				SCAV.g11386
N6.HOG0008213	OG0008053	n0				HMAN.evm.TU.Chr3.402				SCAV.g2821
N6.HOG0008214	OG0008054	n0				HMAN.evm.TU.Chr3.403				SCAV.g2822
N6.HOG0008215	OG0008055	n0				HMAN.evm.TU.Chr3.1616				SCAV.g4884
N6.HOG0008216	OG0008056	n0				HMAN.evm.TU.Chr3.303				SCAV.g2965
N6.HOG0008217	OG0008057	n0				HMAN.evm.TU.Chr3.139				SCAV.g3101
N6.HOG0008218	OG0008058	n0				HMAN.evm.TU.Chr3.137				SCAV.g3104
N6.HOG0008219	OG0008059	n0				HMAN.evm.TU.Chr3.111				SCAV.g13253, SCAV.g3132
N6.HOG0008220	OG0008060	n0				HMAN.evm.TU.Chr3.108				SCAV.g3134
N6.HOG0008221	OG0008061	n0				HMAN.evm.TU.Chr3.264				SCAV.g3003
N6.HOG0008222	OG0008062	n0				HMAN.evm.TU.Chr3.261				SCAV.g3006, SCAV.g3007
N6.HOG0008223	OG0008063	n0				HMAN.evm.TU.Chr3.738				SCAV.g3279
N6.HOG0008224	OG0008064	n0				HMAN.evm.TU.Chr3.266				SCAV.g3001
N6.HOG0008225	OG0008065	n0				HMAN.evm.TU.Chr3.1152				SCAV.g4210
N6.HOG0008226	OG0008066	n0				HMAN.evm.TU.Chr3.1254				SCAV.g4615
N6.HOG0008227	OG0008067	n0				HMAN.evm.TU.Chr3.346				SCAV.g2924
N6.HOG0008228	OG0008068	n0				HMAN.evm.TU.Chr3.128				SCAV.g3112
N6.HOG0008229	OG0008069	n0				HMAN.evm.TU.Chr3.1498				SCAV.g11496, SCAV.g4809
N6.HOG0008230	OG0008070	n0				HMAN.evm.TU.Chr3.309				SCAV.g2958
N6.HOG0008231	OG0008071	n0				HMAN.evm.TU.Chr3.1508				SCAV.g4815
N6.HOG0008232	OG0008072	n0				HMAN.evm.TU.Chr3.181				SCAV.g3064
N6.HOG0008233	OG0008073	n0				HMAN.evm.TU.Chr3.692				SCAV.g3228
N6.HOG0008234	OG0008074	n0				HMAN.evm.TU.Chr3.605				SCAV.g3150
N6.HOG0008235	OG0008075	n0				HMAN.evm.TU.Chr3.65				SCAV.g2711
N6.HOG0008236	OG0008076	n0				HMAN.evm.TU.Chr3.267				SCAV.g3000
N6.HOG0008237	OG0008077	n0				HMAN.evm.TU.Chr3.1657				SCAV.g4943
N6.HOG0008238	OG0008078	n0				HMAN.evm.TU.Chr3.1262				SCAV.g16051
N6.HOG0008239	OG0008079	n0				HMAN.evm.TU.Chr3.1534				SCAV.g4835
N6.HOG0008240	OG0008080	n0				HMAN.evm.TU.Chr3.232				SCAV.g7875
N6.HOG0008241	OG0008081	n0				HMAN.evm.TU.Chr3.611				SCAV.g3170
N6.HOG0008242	OG0008082	n0				HMAN.evm.TU.Chr3.762				SCAV.g3297
N6.HOG0008243	OG0008083	n0				HMAN.evm.TU.Chr12.526				SCAV.g7018
N6.HOG0008244	OG0008084	n0				HMAN.evm.TU.Chr7.60				SCAV.g6910
N6.HOG0008245	OG0008085	n0				HMAN.evm.TU.Chr3.18				SCAV.g2645
N6.HOG0008246	OG0008086	n0				HMAN.evm.TU.Chr3.15				SCAV.g2642
N6.HOG0008247	OG0008087	n0				HMAN.evm.TU.Chr3.183				SCAV.g3062
N6.HOG0008248	OG0008088	n0				HMAN.evm.TU.Chr3.135				SCAV.g3103
N6.HOG0008249	OG0008089	n0				HMAN.evm.TU.Chr3.1188				SCAV.g4174
N6.HOG0008250	OG0008090	n0				HMAN.evm.TU.Chr3.206				SCAV.g3040
N6.HOG0008251	OG0008091	n0				HMAN.evm.TU.Chr3.304				SCAV.g2964
N6.HOG0008252	OG0008092	n0				HMAN.evm.TU.Chr3.952				SCAV.g4442, SCAV.g8506
N6.HOG0008253	OG0008093	n0				HMAN.evm.TU.Chr2.1033				SCAV.g3618
N6.HOG0008254	OG0008094	n0				HMAN.evm.TU.Chr2.1469				SCAV.g4570
N6.HOG0008255	OG0008095	n0				HMAN.evm.TU.Chr3.1449				SCAV.g4741
N6.HOG0008256	OG0008096	n0				HMAN.evm.TU.Chr3.651, HMAN.evm.TU.Chr3.664				SCAV.g3194
N6.HOG0008257	OG0008097	n0				HMAN.evm.TU.Chr3.1214				SCAV.g4144
N6.HOG0008258	OG0008098	n0				HMAN.evm.TU.Chr3.1213				SCAV.g4139
N6.HOG0008259	OG0008099	n0				HMAN.evm.TU.Chr3.380				SCAV.g2893
N6.HOG0008260	OG0008100	n0				HMAN.evm.TU.Chr3.90				SCAV.g2694
N6.HOG0008261	OG0008101	n0				HMAN.evm.TU.Chr3.567				SCAV.g2765
N6.HOG0008262	OG0008102	n0				HMAN.evm.TU.Chr3.1153				SCAV.g4209
N6.HOG0008263	OG0008103	n0				HMAN.evm.TU.Chr3.465				SCAV.g2870
N6.HOG0008264	OG0008104	n0				HMAN.evm.TU.Chr3.1148				SCAV.g4219
N6.HOG0008265	OG0008105	n0				HMAN.evm.TU.Chr3.525				SCAV.g2724
N6.HOG0008266	OG0008106	n0				HMAN.evm.TU.Chr3.1688				SCAV.g4946
N6.HOG0008267	OG0008107	n0				HMAN.evm.TU.Chr3.48				SCAV.g2674
N6.HOG0008268	OG0008108	n0				HMAN.evm.TU.Chr3.703				SCAV.g3239
N6.HOG0008269	OG0008109	n0				HMAN.evm.TU.Chr3.79				SCAV.g2699
N6.HOG0008270	OG0008110	n0				HMAN.evm.TU.Chr3.327				SCAV.g2941
N6.HOG0008271	OG0008111	n0				HMAN.evm.TU.Chr3.416				SCAV.g2843
N6.HOG0008272	OG0008112	n0				HMAN.evm.TU.Chr3.395				SCAV.g2817
N6.HOG0008273	OG0008113	n0				HMAN.evm.TU.Chr3.574				SCAV.g2768
N6.HOG0008274	OG0008114	n0				HMAN.evm.TU.Chr3.149				SCAV.g3093
N6.HOG0008275	OG0008115	n0				HMAN.evm.TU.Chr3.147				SCAV.g3094
N6.HOG0008276	OG0008116	n0				HMAN.evm.TU.Chr3.741				SCAV.g3282
N6.HOG0008277	OG0008117	n0				HMAN.evm.TU.Chr3.589				SCAV.g2774
N6.HOG0008278	OG0008118	n0				HMAN.evm.TU.Chr3.613				SCAV.g3168
N6.HOG0008279	OG0008119	n0				HMAN.evm.TU.Chr3.718				SCAV.g3256
N6.HOG0008280	OG0008120	n0				HMAN.evm.TU.Chr2.1361				SCAV.g3863
N6.HOG0008281	OG0008121	n0				HMAN.evm.TU.Chr2.1602				SCAV.g3806
N6.HOG0008282	OG0008122	n0				HMAN.evm.TU.Chr2.1585				SCAV.g3823
N6.HOG0008283	OG0008124	n0				HMAN.evm.TU.Chr2.1188				SCAV.g3662
N6.HOG0008284	OG0008125	n0				HMAN.evm.TU.Chr2.1502				SCAV.g4602
N6.HOG0008285	OG0008126	n0				HMAN.evm.TU.Chr5.1423				SCAV.g13445
N6.HOG0008286	OG0008127	n0				HMAN.evm.TU.Chr4.413				SCAV.g13058
N6.HOG0008287	OG0008128	n0				HMAN.evm.TU.Chr2.104				SCAV.g3581
N6.HOG0008288	OG0008129	n0				HMAN.evm.TU.Chr2.1537				SCAV.g4098
N6.HOG0008289	OG0008130	n0				HMAN.evm.TU.Chr2.1139				SCAV.g3712
N6.HOG0008290	OG0008131	n0				HMAN.evm.TU.Chr2.33				SCAV.g3531
N6.HOG0008291	OG0008132	n0				HMAN.evm.TU.Chr2.246				SCAV.g3467
N6.HOG0008292	OG0008133	n0				HMAN.evm.TU.Chr7.382				SCAV.g580
N6.HOG0008293	OG0008134	n0				HMAN.evm.TU.Chr2.1601				SCAV.g3807
N6.HOG0008294	OG0008135	n0				HMAN.evm.TU.Chr2.1596				SCAV.g3812
N6.HOG0008295	OG0008136	n0				HMAN.evm.TU.Chr12.725				SCAV.g107
N6.HOG0008296	OG0008137	n0				HMAN.evm.TU.Chr2.1445				SCAV.g4551
N6.HOG0008297	OG0008138	n0								SCAV.g3756
N6.HOG0008298	OG0008139	n0				HMAN.evm.TU.Chr2.1332				SCAV.g3890
N6.HOG0008299	OG0008140	n0				HMAN.evm.TU.Chr2.1506				SCAV.g4122
N6.HOG0008300	OG0008141	n0				HMAN.evm.TU.Chr7.518, HMAN.evm.TU.Chr7.520				SCAV.g460
N6.HOG0008301	OG0008142	n0				HMAN.evm.TU.Chr7.517				SCAV.g459
N6.HOG0008302	OG0008143	n0				HMAN.evm.TU.Chr2.1490				SCAV.g4589
N6.HOG0008303	OG0008144	n0				HMAN.evm.TU.Chr2.1498				SCAV.g4597
N6.HOG0008304	OG0008145	n0				HMAN.evm.TU.Chr2.1248				SCAV.g3971
N6.HOG0008305	OG0008146	n0				HMAN.evm.TU.Chr3.961				SCAV.g4431
N6.HOG0008306	OG0008147	n0				HMAN.evm.TU.Chr2.1396				SCAV.g4490
N6.HOG0008307	OG0008148	n0				HMAN.evm.TU.Chr2.1542				SCAV.g4075
N6.HOG0008308	OG0008149	n0				HMAN.evm.TU.Chr2.1042				SCAV.g3651
N6.HOG0008309	OG0008150	n0				HMAN.evm.TU.Chr2.1432, HMAN.evm.TU.Chr2.1433				SCAV.g4538
N6.HOG0008310	OG0008151	n0				HMAN.evm.TU.Chr2.1239				SCAV.g3981
N6.HOG0008311	OG0008152	n0				HMAN.evm.TU.Chr1.1359				SCAV.g11667
N6.HOG0008312	OG0008153	n0				HMAN.evm.TU.Chr3.897				SCAV.g3441
N6.HOG0008313	OG0008154	n0				HMAN.evm.TU.Chr2.1350				SCAV.g3874
N6.HOG0008314	OG0008155	n0				HMAN.evm.TU.Chr2.1522				SCAV.g4110
N6.HOG0008315	OG0008156	n0				HMAN.evm.TU.Chr2.1132				SCAV.g3718
N6.HOG0008316	OG0008157	n0				HMAN.evm.TU.Chr11.781				SCAV.g5677
N6.HOG0008317	OG0008158	n0				HMAN.evm.TU.Chr2.1544				SCAV.g4077
N6.HOG0008318	OG0008159	n0				HMAN.evm.TU.Chr2.1057				SCAV.g3660
N6.HOG0008319	OG0008160	n0				HMAN.evm.TU.Chr7.473				SCAV.g492
N6.HOG0008320	OG0008161	n0				HMAN.evm.TU.Chr7.266				SCAV.g8756
N6.HOG0008321	OG0008162	n0				HMAN.evm.TU.Chr2.1385				SCAV.g4498
N6.HOG0008322	OG0008163	n0				HMAN.evm.TU.Chr7.477				SCAV.g488
N6.HOG0008323	OG0008164	n0				HMAN.evm.TU.Chr7.472				SCAV.g493
N6.HOG0008324	OG0008165	n0				HMAN.evm.TU.Chr7.402				SCAV.g562
N6.HOG0008325	OG0008166	n0				HMAN.evm.TU.Chr7.381				SCAV.g581
N6.HOG0008326	OG0008167	n0				HMAN.evm.TU.Chr8.633				SCAV.g1977
N6.HOG0008327	OG0008168	n0				HMAN.evm.TU.Chr2.1060				SCAV.g3790
N6.HOG0008328	OG0008169	n0				HMAN.evm.TU.Chr2.1102				SCAV.g3737
N6.HOG0008329	OG0008170	n0				HMAN.evm.TU.Chr2.1253				SCAV.g4010
N6.HOG0008330	OG0008171	n0				HMAN.evm.TU.Chr2.1206				SCAV.g4023
N6.HOG0008331	OG0008172	n0				HMAN.evm.TU.Chr2.1115				SCAV.g3747
N6.HOG0008332	OG0008173	n0				HMAN.evm.TU.Chr2.1330				SCAV.g3892
N6.HOG0008333	OG0008174	n0				HMAN.evm.TU.Chr2.1329				SCAV.g3899
N6.HOG0008334	OG0008175	n0				HMAN.evm.TU.Chr2.1471				SCAV.g4572
N6.HOG0008335	OG0008176	n0				HMAN.evm.TU.Chr5.406				SCAV.g14597
N6.HOG0008336	OG0008177	n0				HMAN.evm.TU.Chr9.664				SCAV.g6088
N6.HOG0008337	OG0008178	n0				HMAN.evm.TU.Chr5.164				SCAV.g14364
N6.HOG0008338	OG0008179	n0				HMAN.evm.TU.Chr5.165				SCAV.g14363
N6.HOG0008339	OG0008180	n0				HMAN.evm.TU.Chr5.26				SCAV.g14203
N6.HOG0008340	OG0008181	n0				HMAN.evm.TU.Chr5.748				SCAV.g14266
N6.HOG0008341	OG0008182	n0				HMAN.evm.TU.Chr5.858				SCAV.g13915
N6.HOG0008342	OG0008183	n0				HMAN.evm.TU.Chr5.1172				SCAV.g13669
N6.HOG0008343	OG0008184	n0				HMAN.evm.TU.Chr5.827				SCAV.g13927, SCAV.g13955
N6.HOG0008344	OG0008185	n0				HMAN.evm.TU.Chr5.150				SCAV.g14355
N6.HOG0008345	OG0008186	n0				HMAN.evm.TU.Chr5.144				SCAV.g14329
N6.HOG0008346	OG0008187	n0				HMAN.evm.TU.Chr5.353				SCAV.g14561
N6.HOG0008347	OG0008188	n0				HMAN.evm.TU.Chr5.452				SCAV.g14642
N6.HOG0008348	OG0008189	n0				HMAN.evm.TU.Chr5.1163				SCAV.g13640
N6.HOG0008349	OG0008190	n0				HMAN.evm.TU.Chr5.1161				SCAV.g13638
N6.HOG0008350	OG0008191	n0				HMAN.evm.TU.Chr4.1162				SCAV.g13693
N6.HOG0008351	OG0008192	n0				HMAN.evm.TU.Chr5.1122				SCAV.g13692
N6.HOG0008352	OG0008193	n0				HMAN.evm.TU.Chr5.78				SCAV.g14255
N6.HOG0008353	OG0008194	n0				HMAN.evm.TU.Chr5.86				SCAV.g14265
N6.HOG0008354	OG0008195	n0				HMAN.evm.TU.Chr5.85				SCAV.g14264
N6.HOG0008355	OG0008196	n0				HMAN.evm.TU.Chr5.668				SCAV.g14091
N6.HOG0008356	OG0008198	n0				HMAN.evm.TU.Chr5.9				SCAV.g14181
N6.HOG0008357	OG0008199	n0				HMAN.evm.TU.Chr5.8				SCAV.g14164
N6.HOG0008358	OG0008200	n0				HMAN.evm.TU.Chr5.1419				SCAV.g13442
N6.HOG0008359	OG0008201	n0				HMAN.evm.TU.Chr5.975				SCAV.g13804
N6.HOG0008360	OG0008202	n0				HMAN.evm.TU.Chr5.470				SCAV.g14634
N6.HOG0008361	OG0008203	n0				HMAN.evm.TU.Chr5.335				SCAV.g14540
N6.HOG0008362	OG0008204	n0				HMAN.evm.TU.Chr7.956				SCAV.g9882
N6.HOG0008363	OG0008205	n0				HMAN.evm.TU.Chr5.208				SCAV.g14389
N6.HOG0008364	OG0008206	n0				HMAN.evm.TU.Chr5.1316				SCAV.g13526
N6.HOG0008365	OG0008207	n0				HMAN.evm.TU.Chr5.695				SCAV.g14060
N6.HOG0008366	OG0008208	n0				HMAN.evm.TU.Chr5.1427				SCAV.g13448
N6.HOG0008367	OG0008209	n0				HMAN.evm.TU.Chr5.151				SCAV.g14353
N6.HOG0008368	OG0008210	n0				HMAN.evm.TU.Chr5.316				SCAV.g14520
N6.HOG0008369	OG0008211	n0				HMAN.evm.TU.Chr5.341				SCAV.g14547
N6.HOG0008370	OG0008212	n0				HMAN.evm.TU.Chr5.306				SCAV.g14512
N6.HOG0008371	OG0008213	n0				HMAN.evm.TU.Chr5.255				SCAV.g14455
N6.HOG0008372	OG0008214	n0				HMAN.evm.TU.Chr5.810				SCAV.g13980
N6.HOG0008373	OG0008215	n0				HMAN.evm.TU.Chr10.931				SCAV.g1337
N6.HOG0008374	OG0008216	n0				HMAN.evm.TU.Chr5.514				SCAV.g14690
N6.HOG0008375	OG0008217	n0				HMAN.evm.TU.Chr5.515				SCAV.g14689
N6.HOG0008376	OG0008218	n0				HMAN.evm.TU.Chr9.686				SCAV.g6194
N6.HOG0008377	OG0008219	n0				HMAN.evm.TU.Chr5.1072				SCAV.g13729
N6.HOG0008378	OG0008220	n0				HMAN.evm.TU.Chr5.269				SCAV.g14472
N6.HOG0008379	OG0008221	n0				HMAN.evm.TU.Chr5.295				SCAV.g14501
N6.HOG0008380	OG0008222	n0				HMAN.evm.TU.Chr5.847				SCAV.g13948
N6.HOG0008381	OG0008223	n0				HMAN.evm.TU.Chr5.324				SCAV.g14463, SCAV.g14530
N6.HOG0008382	OG0008224	n0				HMAN.evm.TU.Chr11.975				SCAV.g7735
N6.HOG0008383	OG0008225	n0				HMAN.evm.TU.Chr5.709				
N6.HOG0008384	OG0008226	n0				HMAN.evm.TU.Chr5.645				SCAV.g14129
N6.HOG0008385	OG0008227	n0				HMAN.evm.TU.Chr5.644				SCAV.g14128
N6.HOG0008386	OG0008228	n0				HMAN.evm.TU.Chr5.945				SCAV.g13833
N6.HOG0008387	OG0008229	n0				HMAN.evm.TU.Chr5.61				SCAV.g14236
N6.HOG0008388	OG0008230	n0				HMAN.evm.TU.Chr5.935				SCAV.g13842
N6.HOG0008389	OG0008231	n0				HMAN.evm.TU.Chr5.38				SCAV.g14218
N6.HOG0008390	OG0008232	n0				HMAN.evm.TU.Chr5.747				SCAV.g14023
N6.HOG0008391	OG0008233	n0				HMAN.evm.TU.Chr5.907				SCAV.g13864
N6.HOG0008392	OG0008234	n0				HMAN.evm.TU.Chr5.541				SCAV.g14171
N6.HOG0008393	OG0008235	n0				HMAN.evm.TU.Chr5.1223				SCAV.g13612
N6.HOG0008394	OG0008236	n0				HMAN.evm.TU.Chr5.500				SCAV.g14675
N6.HOG0008395	OG0008237	n0				HMAN.evm.TU.Chr5.1455				SCAV.g13389
N6.HOG0008396	OG0008238	n0				HMAN.evm.TU.Chr5.1395				SCAV.g13455
N6.HOG0008397	OG0008239	n0				HMAN.evm.TU.Chr2.1617				SCAV.g4052
